,TA1,date,power
700,15.48,2018-01-05 20:40:00,15.5
701,15.466666666666669,2018-01-05 20:50:00,15.7
702,15.419999999999998,2018-01-05 21:00:00,15.5
703,15.46,2018-01-05 21:10:00,15.0
704,15.5,2018-01-05 21:20:00,15.1
705,15.5,2018-01-05 21:30:00,15.2
706,15.5,2018-01-05 21:40:00,14.8
707,15.44,2018-01-05 21:50:00,15.0
708,15.475,2018-01-05 22:00:00,15.0
709,15.5,2018-01-05 22:10:00,13.6
710,15.5,2018-01-05 22:20:00,12.7
711,15.5,2018-01-05 22:30:00,12.7
712,15.5,2018-01-05 22:40:00,12.6
713,15.4,2018-01-05 22:50:00,12.3
714,15.4,2018-01-05 23:00:00,12.4
715,15.4,2018-01-05 23:10:00,13.0
716,15.46,2018-01-05 23:20:00,12.9
717,15.575,2018-01-05 23:30:00,12.4
718,15.7,2018-01-05 23:40:00,12.3
719,15.74,2018-01-05 23:50:00,12.2
720,15.633333333333333,2018-01-06 00:00:00,12.0
721,15.7,2018-01-06 00:10:00,12.1
722,15.7,2018-01-06 00:20:00,12.4
723,15.699999999999998,2018-01-06 00:30:00,12.3
724,15.6,2018-01-06 00:40:00,12.3
725,15.580000000000002,2018-01-06 00:50:00,12.4
726,15.52,2018-01-06 01:00:00,12.7
727,15.5,2018-01-06 01:10:00,12.3
728,15.425,2018-01-06 01:20:00,12.1
729,15.419999999999998,2018-01-06 01:30:00,12.1
730,15.52,2018-01-06 01:40:00,12.2
731,15.54,2018-01-06 01:50:00,12.1
732,15.54,2018-01-06 02:00:00,12.2
733,15.64,2018-01-06 02:10:00,12.2
734,14.12,2018-01-06 02:20:00,12.3
735,11.52,2018-01-06 02:30:00,12.7
736,11.32,2018-01-06 02:40:00,12.7
737,11.94,2018-01-06 02:50:00,12.3
738,12.46,2018-01-06 03:00:00,12.0
739,12.54,2018-01-06 03:10:00,12.3
740,12.46,2018-01-06 03:20:00,12.5
741,12.6,2018-01-06 03:30:00,12.5
742,12.74,2018-01-06 03:40:00,12.4
743,12.76,2018-01-06 03:50:00,12.5
744,12.52,2018-01-06 04:00:00,12.3
745,12.5,2018-01-06 04:10:00,12.2
746,12.62,2018-01-06 04:20:00,12.4
747,12.86,2018-01-06 04:30:00,12.5
748,13.26,2018-01-06 04:40:00,12.6
749,13.1,2018-01-06 04:50:00,13.1
750,13.24,2018-01-06 05:00:00,12.3
751,13.56,2018-01-06 05:10:00,12.2
752,13.54,2018-01-06 05:20:00,12.1
753,13.38,2018-01-06 05:30:00,12.4
754,12.54,2018-01-06 05:40:00,12.3
755,11.92,2018-01-06 05:50:00,12.3
756,11.68,2018-01-06 06:00:00,13.5
757,10.92,2018-01-06 06:10:00,12.7
758,10.24,2018-01-06 06:20:00,12.4
759,9.98,2018-01-06 06:30:00,12.4
760,9.9,2018-01-06 06:40:00,12.4
761,9.76,2018-01-06 06:50:00,12.3
762,9.66,2018-01-06 07:00:00,12.1
763,9.58,2018-01-06 07:10:00,12.1
764,9.54,2018-01-06 07:20:00,12.1
765,9.76,2018-01-06 07:30:00,12.3
766,10.04,2018-01-06 07:40:00,12.1
767,9.82,2018-01-06 07:50:00,11.9
768,9.62,2018-01-06 08:00:00,12.2
769,9.5,2018-01-06 08:10:00,12.3
770,9.525,2018-01-06 08:20:00,11.1
771,9.66,2018-01-06 08:30:00,10.4
772,9.76,2018-01-06 08:40:00,10.4
773,9.64,2018-01-06 08:50:00,10.3
774,9.72,2018-01-06 09:00:00,11.3
775,9.68,2018-01-06 09:10:00,11.4
776,9.74,2018-01-06 09:20:00,11.3
777,9.92,2018-01-06 09:30:00,11.4
778,10.0,2018-01-06 09:40:00,11.7
779,10.1,2018-01-06 09:50:00,12.1
780,10.24,2018-01-06 10:00:00,11.5
781,10.38,2018-01-06 10:10:00,11.6
782,10.42,2018-01-06 10:20:00,12.0
783,10.34,2018-01-06 10:30:00,11.8
784,10.42,2018-01-06 10:40:00,11.5
785,10.5,2018-01-06 10:50:00,11.6
786,10.64,2018-01-06 11:00:00,11.3
787,10.6,2018-01-06 11:10:00,11.3
788,10.65,2018-01-06 11:20:00,11.3
789,10.84,2018-01-06 11:30:00,11.5
790,10.75,2018-01-06 11:40:00,11.5
791,10.94,2018-01-06 11:50:00,11.4
792,11.28,2018-01-06 12:00:00,11.5
793,11.68,2018-01-06 12:10:00,11.5
794,11.96,2018-01-06 12:20:00,11.3
795,12.06,2018-01-06 12:30:00,11.5
796,12.14,2018-01-06 12:40:00,11.5
797,12.1,2018-01-06 12:50:00,11.3
798,12.14,2018-01-06 13:00:00,11.5
799,12.26,2018-01-06 13:10:00,11.6
800,12.46,2018-01-06 13:20:00,11.4
801,12.74,2018-01-06 13:30:00,11.3
802,12.78,2018-01-06 13:40:00,11.6
803,12.820000000000002,2018-01-06 13:50:00,11.3
804,12.98,2018-01-06 14:00:00,10.0
805,12.98,2018-01-06 14:10:00,10.3
806,12.94,2018-01-06 14:20:00,10.4
807,12.84,2018-01-06 14:30:00,10.2
808,12.7,2018-01-06 14:40:00,10.3
809,12.7,2018-01-06 14:50:00,11.2
810,12.46,2018-01-06 15:00:00,11.5
811,12.48,2018-01-06 15:10:00,10.7
812,12.58,2018-01-06 15:20:00,10.3
813,12.52,2018-01-06 15:30:00,10.4
814,12.5,2018-01-06 15:40:00,10.4
815,12.52,2018-01-06 15:50:00,10.5
816,12.66,2018-01-06 16:00:00,10.3
817,12.74,2018-01-06 16:10:00,10.2
818,12.74,2018-01-06 16:20:00,10.2
819,12.66,2018-01-06 16:30:00,10.4
820,12.5,2018-01-06 16:40:00,10.4
821,12.42,2018-01-06 16:50:00,10.2
822,12.26,2018-01-06 17:00:00,10.2
823,12.18,2018-01-06 17:10:00,10.4
824,12.12,2018-01-06 17:20:00,10.4
825,12.0,2018-01-06 17:30:00,10.3
826,12.0,2018-01-06 17:40:00,10.4
827,11.98,2018-01-06 17:50:00,12.0
828,11.92,2018-01-06 18:00:00,12.7
829,11.84,2018-01-06 18:10:00,12.3
830,11.64,2018-01-06 18:20:00,12.1
831,11.48,2018-01-06 18:30:00,11.9
832,11.4,2018-01-06 18:40:00,12.1
833,11.38,2018-01-06 18:50:00,12.3
834,11.36,2018-01-06 19:00:00,12.1
835,11.16,2018-01-06 19:10:00,12.1
836,11.1,2018-01-06 19:20:00,12.5
837,11.1,2018-01-06 19:30:00,12.3
838,11.06,2018-01-06 19:40:00,12.3
839,11.02,2018-01-06 19:50:00,13.4
840,11.0,2018-01-06 20:00:00,12.8
841,11.0,2018-01-06 20:10:00,12.1
842,11.0,2018-01-06 20:20:00,12.2
843,10.94,2018-01-06 20:30:00,12.3
844,10.76,2018-01-06 20:40:00,12.2
845,10.65,2018-01-06 20:50:00,12.0
846,10.6,2018-01-06 21:00:00,12.2
847,10.64,2018-01-06 21:10:00,12.0
848,10.68,2018-01-06 21:20:00,12.2
849,10.65,2018-01-06 21:30:00,12.3
850,10.58,2018-01-06 21:40:00,12.1
851,10.5,2018-01-06 21:50:00,12.0
852,10.525,2018-01-06 22:00:00,12.4
853,10.6,2018-01-06 22:10:00,12.4
854,10.7,2018-01-06 22:20:00,12.2
855,10.68,2018-01-06 22:30:00,12.4
856,10.6,2018-01-06 22:40:00,12.5
857,10.6,2018-01-06 22:50:00,12.4
858,10.6,2018-01-06 23:00:00,12.3
859,10.55,2018-01-06 23:10:00,12.7
860,10.46,2018-01-06 23:20:00,12.5
861,10.38,2018-01-06 23:30:00,12.3
862,10.2,2018-01-06 23:40:00,12.6
863,10.22,2018-01-06 23:50:00,12.8
864,10.2,2018-01-07 00:00:00,13.6
865,10.12,2018-01-07 00:10:00,12.9
866,10.16,2018-01-07 00:20:00,12.6
867,10.12,2018-01-07 00:30:00,12.5
868,10.08,2018-01-07 00:40:00,12.9
869,10.075,2018-01-07 00:50:00,13.4
870,10.06,2018-01-07 01:00:00,12.5
871,9.98,2018-01-07 01:10:00,12.6
872,9.9,2018-01-07 01:20:00,12.8
873,9.88,2018-01-07 01:30:00,13.0
874,9.8,2018-01-07 01:40:00,13.0
875,9.62,2018-01-07 01:50:00,12.5
876,9.55,2018-01-07 02:00:00,12.6
877,9.6,2018-01-07 02:10:00,12.8
878,9.58,2018-01-07 02:20:00,12.8
879,9.46,2018-01-07 02:30:00,12.6
880,9.4,2018-01-07 02:40:00,12.5
881,9.34,2018-01-07 02:50:00,12.6
882,9.18,2018-01-07 03:00:00,12.4
883,8.959999999999999,2018-01-07 03:10:00,12.5
884,8.8,2018-01-07 03:20:00,12.6
885,8.825000000000001,2018-01-07 03:30:00,12.8
886,8.76,2018-01-07 03:40:00,12.7
887,8.639999999999999,2018-01-07 03:50:00,12.7
888,8.575,2018-01-07 04:00:00,12.9
889,8.55,2018-01-07 04:10:00,12.7
890,8.52,2018-01-07 04:20:00,12.5
891,8.459999999999999,2018-01-07 04:30:00,12.7
892,8.4,2018-01-07 04:40:00,12.9
893,8.25,2018-01-07 04:50:00,12.6
894,8.16,2018-01-07 05:00:00,12.5
895,8.166666666666666,2018-01-07 05:10:00,12.6
896,8.149999999999999,2018-01-07 05:20:00,12.7
897,8.1,2018-01-07 05:30:00,12.8
898,8.0,2018-01-07 05:40:00,12.8
899,7.900000000000001,2018-01-07 05:50:00,12.9
900,7.840000000000001,2018-01-07 06:00:00,13.4
901,7.82,2018-01-07 06:10:00,13.2
902,7.8,2018-01-07 06:20:00,12.9
903,7.82,2018-01-07 06:30:00,12.8
904,7.7,2018-01-07 06:40:00,12.9
905,7.6,2018-01-07 06:50:00,12.7
906,7.6,2018-01-07 07:00:00,12.8
907,7.625,2018-01-07 07:10:00,12.7
908,7.625,2018-01-07 07:20:00,12.8
909,7.45,2018-01-07 07:30:00,12.6
910,7.479999999999999,2018-01-07 07:40:00,12.6
911,7.525,2018-01-07 07:50:00,12.7
912,7.775,2018-01-07 08:00:00,12.8
913,8.059999999999999,2018-01-07 08:10:00,13.4
914,8.280000000000001,2018-01-07 08:20:00,12.4
915,8.2,2018-01-07 08:30:00,10.8
916,8.5,2018-01-07 08:40:00,10.7
917,8.28,2018-01-07 08:50:00,10.9
918,8.2,2018-01-07 09:00:00,11.3
919,8.333333333333334,2018-01-07 09:10:00,10.9
920,8.52,2018-01-07 09:20:00,10.6
921,8.86,2018-01-07 09:30:00,10.8
922,9.12,2018-01-07 09:40:00,10.5
923,9.36,2018-01-07 09:50:00,10.6
924,9.56,2018-01-07 10:00:00,10.8
925,9.68,2018-01-07 10:10:00,10.6
926,9.7,2018-01-07 10:20:00,10.5
927,9.94,2018-01-07 10:30:00,10.6
928,10.1,2018-01-07 10:40:00,10.6
929,10.12,2018-01-07 10:50:00,10.5
930,10.3,2018-01-07 11:00:00,11.3
931,10.56,2018-01-07 11:10:00,10.9
932,10.76,2018-01-07 11:20:00,10.5
933,11.02,2018-01-07 11:30:00,11.0
934,11.18,2018-01-07 11:40:00,10.3
935,11.12,2018-01-07 11:50:00,10.2
936,11.32,2018-01-07 12:00:00,10.9
937,11.32,2018-01-07 12:10:00,11.1
938,11.5,2018-01-07 12:20:00,10.2
939,11.66,2018-01-07 12:30:00,10.3
940,11.66,2018-01-07 12:40:00,10.4
941,11.66,2018-01-07 12:50:00,10.5
942,11.72,2018-01-07 13:00:00,10.8
943,11.72,2018-01-07 13:10:00,11.0
944,11.78,2018-01-07 13:20:00,10.8
945,11.98,2018-01-07 13:30:00,10.5
946,11.82,2018-01-07 13:40:00,11.5
947,11.96,2018-01-07 13:50:00,10.7
948,12.08,2018-01-07 14:00:00,10.6
949,12.075,2018-01-07 14:10:00,10.5
950,12.18,2018-01-07 14:20:00,10.6
951,12.28,2018-01-07 14:30:00,10.4
952,12.38,2018-01-07 14:40:00,10.4
953,12.44,2018-01-07 14:50:00,10.8
954,12.52,2018-01-07 15:00:00,10.3
955,12.64,2018-01-07 15:10:00,10.5
956,12.72,2018-01-07 15:20:00,10.7
957,12.66,2018-01-07 15:30:00,10.8
958,12.66,2018-01-07 15:40:00,10.4
959,12.84,2018-01-07 15:50:00,10.5
960,12.78,2018-01-07 16:00:00,10.2
961,12.6,2018-01-07 16:10:00,10.4
962,12.56,2018-01-07 16:20:00,10.8
963,12.44,2018-01-07 16:30:00,11.1
964,12.06,2018-01-07 16:40:00,10.5
965,11.699999999999998,2018-01-07 16:50:00,10.6
966,11.72,2018-01-07 17:00:00,10.5
967,11.66,2018-01-07 17:10:00,10.5
968,11.6,2018-01-07 17:20:00,10.4
969,11.75,2018-01-07 17:30:00,10.7
970,11.825,2018-01-07 17:40:00,11.3
971,11.82,2018-01-07 17:50:00,12.2
972,11.7,2018-01-07 18:00:00,14.0
973,11.775,2018-01-07 18:10:00,13.8
974,11.875,2018-01-07 18:20:00,14.3
975,11.84,2018-01-07 18:30:00,14.7
976,11.78,2018-01-07 18:40:00,15.1
977,11.9,2018-01-07 18:50:00,15.0
978,11.82,2018-01-07 19:00:00,14.0
979,11.58,2018-01-07 19:10:00,13.9
980,11.42,2018-01-07 19:20:00,15.5
981,11.26,2018-01-07 19:30:00,17.6
982,11.0,2018-01-07 19:40:00,14.6
983,10.78,2018-01-07 19:50:00,13.9
984,10.675,2018-01-07 20:00:00,13.6
985,10.72,2018-01-07 20:10:00,13.9
986,10.7,2018-01-07 20:20:00,13.3
987,10.68,2018-01-07 20:30:00,14.9
988,10.72,2018-01-07 20:40:00,15.0
989,10.8,2018-01-07 20:50:00,14.2
990,10.78,2018-01-07 21:00:00,14.0
991,10.800000000000002,2018-01-07 21:10:00,14.5
992,10.84,2018-01-07 21:20:00,14.9
993,10.66,2018-01-07 21:30:00,13.5
994,10.62,2018-01-07 21:40:00,13.4
995,10.62,2018-01-07 21:50:00,13.6
996,10.55,2018-01-07 22:00:00,13.4
997,10.625,2018-01-07 22:10:00,13.9
998,10.55,2018-01-07 22:20:00,13.2
999,10.54,2018-01-07 22:30:00,12.8
1000,10.52,2018-01-07 22:40:00,13.1
1001,10.36,2018-01-07 22:50:00,12.9
1002,10.3,2018-01-07 23:00:00,12.6
1003,10.16,2018-01-07 23:10:00,12.3
1004,10.08,2018-01-07 23:20:00,13.1
1005,10.15,2018-01-07 23:30:00,12.4
1006,10.35,2018-01-07 23:40:00,13.2
1007,10.32,2018-01-07 23:50:00,12.7
1008,10.2,2018-01-08 00:00:00,13.7
1009,10.28,2018-01-08 00:10:00,12.7
1010,10.5,2018-01-08 00:20:00,13.0
1011,10.36,2018-01-08 00:30:00,12.2
1012,10.34,2018-01-08 00:40:00,13.5
1013,10.4,2018-01-08 00:50:00,13.0
1014,10.46,2018-01-08 01:00:00,12.5
1015,10.4,2018-01-08 01:10:00,13.2
1016,10.3,2018-01-08 01:20:00,13.1
1017,10.14,2018-01-08 01:30:00,13.2
1018,10.1,2018-01-08 01:40:00,12.8
1019,9.84,2018-01-08 01:50:00,12.7
1020,9.9,2018-01-08 02:00:00,13.0
1021,9.92,2018-01-08 02:10:00,12.4
1022,9.75,2018-01-08 02:20:00,12.9
1023,9.7,2018-01-08 02:30:00,12.5
1024,9.7,2018-01-08 02:40:00,13.1
1025,9.74,2018-01-08 02:50:00,12.8
1026,9.9,2018-01-08 03:00:00,13.3
1027,10.32,2018-01-08 03:10:00,12.5
1028,10.54,2018-01-08 03:20:00,12.6
1029,10.72,2018-01-08 03:30:00,13.1
1030,10.75,2018-01-08 03:40:00,12.4
1031,10.76,2018-01-08 03:50:00,12.8
1032,10.72,2018-01-08 04:00:00,12.1
1033,10.7,2018-01-08 04:10:00,13.2
1034,10.62,2018-01-08 04:20:00,13.1
1035,10.699999999999998,2018-01-08 04:30:00,13.4
1036,10.8,2018-01-08 04:40:00,13.1
1037,10.92,2018-01-08 04:50:00,12.2
1038,11.0,2018-01-08 05:00:00,12.6
1039,11.0,2018-01-08 05:10:00,12.3
1040,11.14,2018-01-08 05:20:00,12.5
1041,11.1,2018-01-08 05:30:00,13.3
1042,11.04,2018-01-08 05:40:00,13.3
1043,11.08,2018-01-08 05:50:00,13.0
1044,11.12,2018-01-08 06:00:00,15.9
1045,11.1,2018-01-08 06:10:00,16.3
1046,11.2,2018-01-08 06:20:00,16.8
1047,11.3,2018-01-08 06:30:00,17.3
1048,11.32,2018-01-08 06:40:00,17.6
1049,11.28,2018-01-08 06:50:00,17.2
1050,11.2,2018-01-08 07:00:00,17.0
1051,11.06,2018-01-08 07:10:00,17.6
1052,10.7,2018-01-08 07:20:00,19.6
1053,10.36,2018-01-08 07:30:00,30.3
1054,10.04,2018-01-08 07:40:00,31.9
1055,9.76,2018-01-08 07:50:00,33.5
1056,9.48,2018-01-08 08:00:00,33.5
1057,9.32,2018-01-08 08:10:00,44.3
1058,9.3,2018-01-08 08:20:00,48.4
1059,9.16,2018-01-08 08:30:00,50.4
1060,8.02,2018-01-08 08:40:00,48.3
1061,8.4,2018-01-08 08:50:00,53.1
1062,8.040000000000001,2018-01-08 09:00:00,56.8
1063,8.34,2018-01-08 09:10:00,59.7
1064,8.260000000000002,2018-01-08 09:20:00,62.8
1065,7.74,2018-01-08 09:30:00,67.3
1066,7.840000000000001,2018-01-08 09:40:00,67.0
1067,8.1,2018-01-08 09:50:00,66.9
1068,8.58,2018-01-08 10:00:00,67.5
1069,8.68,2018-01-08 10:10:00,70.8
1070,8.860000000000001,2018-01-08 10:20:00,74.7
1071,9.22,2018-01-08 10:30:00,73.3
1072,9.46,2018-01-08 10:40:00,74.8
1073,9.6,2018-01-08 10:50:00,75.3
1074,9.72,2018-01-08 11:00:00,73.5
1075,9.84,2018-01-08 11:10:00,75.8
1076,9.875,2018-01-08 11:20:00,74.3
1077,9.88,2018-01-08 11:30:00,73.6
1078,9.76,2018-01-08 11:40:00,72.4
1079,9.94,2018-01-08 11:50:00,73.4
1080,9.925,2018-01-08 12:00:00,74.1
1081,9.84,2018-01-08 12:10:00,73.0
1082,9.975,2018-01-08 12:20:00,73.7
1083,10.08,2018-01-08 12:30:00,70.8
1084,10.14,2018-01-08 12:40:00,68.3
1085,10.12,2018-01-08 12:50:00,71.5
1086,10.1,2018-01-08 13:00:00,68.1
1087,10.04,2018-01-08 13:10:00,66.7
1088,10.12,2018-01-08 13:20:00,61.0
1089,10.26,2018-01-08 13:30:00,60.7
1090,10.3,2018-01-08 13:40:00,60.3
1091,10.65,2018-01-08 13:50:00,57.9
1092,10.92,2018-01-08 14:00:00,59.0
1093,10.8,2018-01-08 14:10:00,59.5
1094,10.66,2018-01-08 14:20:00,56.1
1095,10.775,2018-01-08 14:30:00,54.4
1096,10.9,2018-01-08 14:40:00,52.6
1097,,2018-01-08 14:50:00,44.8
1098,,2018-01-08 15:00:00,38.4
1099,,2018-01-08 15:10:00,34.2
1100,,2018-01-08 15:20:00,33.1
1101,,2018-01-08 15:30:00,37.0
1102,,2018-01-08 15:40:00,36.1
1103,,2018-01-08 15:50:00,34.8
1104,,2018-01-08 16:00:00,35.9
1105,,2018-01-08 16:10:00,36.1
1106,,2018-01-08 16:20:00,35.5
1107,,2018-01-08 16:30:00,36.7
1108,,2018-01-08 16:40:00,38.1
1109,,2018-01-08 16:50:00,38.2
1110,,2018-01-08 17:00:00,38.4
1111,,2018-01-08 17:10:00,34.8
1112,,2018-01-08 17:20:00,36.2
1113,,2018-01-08 17:30:00,38.3
1114,,2018-01-08 17:40:00,38.6
1115,,2018-01-08 17:50:00,36.6
1116,,2018-01-08 18:00:00,39.0
1117,,2018-01-08 18:10:00,38.7
1118,,2018-01-08 18:20:00,34.5
1119,,2018-01-08 18:30:00,39.5
1120,,2018-01-08 18:40:00,40.7
1121,,2018-01-08 18:50:00,43.7
1122,,2018-01-08 19:00:00,43.2
1123,,2018-01-08 19:10:00,44.1
1124,,2018-01-08 19:20:00,42.2
1125,,2018-01-08 19:30:00,40.3
1126,,2018-01-08 19:40:00,38.8
1127,,2018-01-08 19:50:00,34.2
1128,,2018-01-08 20:00:00,29.6
1129,,2018-01-08 20:10:00,28.8
1130,,2018-01-08 20:20:00,29.6
1131,,2018-01-08 20:30:00,28.3
1132,,2018-01-08 20:40:00,27.0
1133,,2018-01-08 20:50:00,25.4
1134,,2018-01-08 21:00:00,25.2
1135,,2018-01-08 21:10:00,21.5
1136,,2018-01-08 21:20:00,20.1
1137,,2018-01-08 21:30:00,19.5
1138,,2018-01-08 21:40:00,18.1
1139,,2018-01-08 21:50:00,17.9
1140,,2018-01-08 22:00:00,17.3
1141,,2018-01-08 22:10:00,16.0
1142,,2018-01-08 22:20:00,14.5
1143,,2018-01-08 22:30:00,14.9
1144,,2018-01-08 22:40:00,14.8
1145,,2018-01-08 22:50:00,14.6
1146,,2018-01-08 23:00:00,14.1
1147,,2018-01-08 23:10:00,14.3
1148,,2018-01-08 23:20:00,13.9
1149,,2018-01-08 23:30:00,13.9
1150,,2018-01-08 23:40:00,14.2
1151,,2018-01-08 23:50:00,14.0
1152,,2018-01-09 00:00:00,13.3
1153,,2018-01-09 00:10:00,13.7
1154,,2018-01-09 00:20:00,14.0
1155,,2018-01-09 00:30:00,14.2
1156,,2018-01-09 00:40:00,14.2
1157,,2018-01-09 00:50:00,13.5
1158,,2018-01-09 01:00:00,14.0
1159,,2018-01-09 01:10:00,13.3
1160,,2018-01-09 01:20:00,13.6
1161,,2018-01-09 01:30:00,13.4
1162,,2018-01-09 01:40:00,13.3
1163,,2018-01-09 01:50:00,13.2
1164,,2018-01-09 02:00:00,13.9
1165,,2018-01-09 02:10:00,13.6
1166,,2018-01-09 02:20:00,13.4
1167,,2018-01-09 02:30:00,13.5
1168,,2018-01-09 02:40:00,13.3
1169,,2018-01-09 02:50:00,13.6
1170,,2018-01-09 03:00:00,14.2
1171,,2018-01-09 03:10:00,13.2
1172,,2018-01-09 03:20:00,13.4
1173,,2018-01-09 03:30:00,13.5
1174,,2018-01-09 03:40:00,14.1
1175,,2018-01-09 03:50:00,13.5
1176,,2018-01-09 04:00:00,13.5
1177,,2018-01-09 04:10:00,13.5
1178,,2018-01-09 04:20:00,13.4
1179,,2018-01-09 04:30:00,14.1
1180,,2018-01-09 04:40:00,13.6
1181,,2018-01-09 04:50:00,13.0
1182,,2018-01-09 05:00:00,13.2
1183,,2018-01-09 05:10:00,13.3
1184,,2018-01-09 05:20:00,13.7
1185,,2018-01-09 05:30:00,13.7
1186,,2018-01-09 05:40:00,13.9
1187,,2018-01-09 05:50:00,14.8
1188,,2018-01-09 06:00:00,17.3
1189,,2018-01-09 06:10:00,17.3
1190,,2018-01-09 06:20:00,18.4
1191,,2018-01-09 06:30:00,17.8
1192,,2018-01-09 06:40:00,18.1
1193,,2018-01-09 06:50:00,19.4
1194,,2018-01-09 07:00:00,18.6
1195,,2018-01-09 07:10:00,18.0
1196,,2018-01-09 07:20:00,21.7
1197,,2018-01-09 07:30:00,28.7
1198,,2018-01-09 07:40:00,37.3
1199,,2018-01-09 07:50:00,40.7
1200,,2018-01-09 08:00:00,48.7
1201,,2018-01-09 08:10:00,52.8
1202,,2018-01-09 08:20:00,53.4
1203,7.1,2018-01-09 08:30:00,53.0
1204,7.08,2018-01-09 08:40:00,52.3
1205,7.15,2018-01-09 08:50:00,54.0
1206,7.340000000000001,2018-01-09 09:00:00,63.5
1207,7.44,2018-01-09 09:10:00,67.5
1208,7.68,2018-01-09 09:20:00,67.4
1209,7.94,2018-01-09 09:30:00,71.4
1210,8.42,2018-01-09 09:40:00,69.7
1211,8.9,2018-01-09 09:50:00,69.7
1212,9.24,2018-01-09 10:00:00,73.6
1213,9.6,2018-01-09 10:10:00,72.4
1214,9.68,2018-01-09 10:20:00,72.5
1215,9.66,2018-01-09 10:30:00,71.0
1216,10.08,2018-01-09 10:40:00,70.2
1217,10.6,2018-01-09 10:50:00,74.2
1218,10.52,2018-01-09 11:00:00,72.9
1219,10.52,2018-01-09 11:10:00,75.3
1220,10.62,2018-01-09 11:20:00,77.1
1221,11.0,2018-01-09 11:30:00,79.5
1222,11.18,2018-01-09 11:40:00,77.2
1223,11.72,2018-01-09 11:50:00,78.9
1224,11.92,2018-01-09 12:00:00,76.0
1225,11.94,2018-01-09 12:10:00,77.3
1226,12.4,2018-01-09 12:20:00,77.7
1227,12.66,2018-01-09 12:30:00,76.4
1228,12.675,2018-01-09 12:40:00,75.9
1229,12.96,2018-01-09 12:50:00,77.1
1230,13.64,2018-01-09 13:00:00,75.4
1231,13.85,2018-01-09 13:10:00,81.5
1232,14.14,2018-01-09 13:20:00,79.6
1233,14.1,2018-01-09 13:30:00,80.4
1234,13.8,2018-01-09 13:40:00,78.0
1235,13.38,2018-01-09 13:50:00,70.9
1236,12.98,2018-01-09 14:00:00,67.5
1237,13.2,2018-01-09 14:10:00,64.3
1238,13.66,2018-01-09 14:20:00,61.6
1239,14.025,2018-01-09 14:30:00,58.3
1240,14.1,2018-01-09 14:40:00,55.4
1241,14.1,2018-01-09 14:50:00,50.1
1242,14.15,2018-01-09 15:00:00,50.4
1243,14.2,2018-01-09 15:10:00,49.3
1244,14.080000000000002,2018-01-09 15:20:00,47.7
1245,13.95,2018-01-09 15:30:00,44.3
1246,13.775,2018-01-09 15:40:00,42.3
1247,13.7,2018-01-09 15:50:00,44.3
1248,13.699999999999998,2018-01-09 16:00:00,44.5
1249,13.699999999999998,2018-01-09 16:10:00,44.1
1250,13.733333333333334,2018-01-09 16:20:00,43.6
1251,13.74,2018-01-09 16:30:00,44.1
1252,13.699999999999998,2018-01-09 16:40:00,41.6
1253,13.65,2018-01-09 16:50:00,41.2
1254,13.54,2018-01-09 17:00:00,42.4
1255,13.575,2018-01-09 17:10:00,42.4
1256,13.5,2018-01-09 17:20:00,43.3
1257,13.5,2018-01-09 17:30:00,43.8
1258,13.566666666666668,2018-01-09 17:40:00,44.2
1259,13.5,2018-01-09 17:50:00,43.4
1260,13.5,2018-01-09 18:00:00,43.7
1261,13.6,2018-01-09 18:10:00,41.5
1262,13.6,2018-01-09 18:20:00,41.5
1263,13.52,2018-01-09 18:30:00,41.4
1264,13.54,2018-01-09 18:40:00,44.7
1265,13.625,2018-01-09 18:50:00,44.0
1266,13.72,2018-01-09 19:00:00,42.4
1267,13.78,2018-01-09 19:10:00,39.8
1268,13.6,2018-01-09 19:20:00,38.6
1269,13.56,2018-01-09 19:30:00,38.5
1270,13.66,2018-01-09 19:40:00,37.4
1271,13.66,2018-01-09 19:50:00,35.4
1272,13.7,2018-01-09 20:00:00,33.6
1273,13.8,2018-01-09 20:10:00,31.3
1274,14.04,2018-01-09 20:20:00,29.0
1275,14.2,2018-01-09 20:30:00,28.1
1276,14.2,2018-01-09 20:40:00,27.5
1277,14.179999999999998,2018-01-09 20:50:00,26.3
1278,14.1,2018-01-09 21:00:00,26.3
1279,14.1,2018-01-09 21:10:00,25.4
1280,14.26,2018-01-09 21:20:00,23.0
1281,14.24,2018-01-09 21:30:00,22.2
