date,power
29/03/2018 15:30,9.7
29/03/2018 15:40,9.6
29/03/2018 15:50,9.6
29/03/2018 16:00,10.0
29/03/2018 16:10,9.9
29/03/2018 16:20,10.2
29/03/2018 16:30,10.1
29/03/2018 16:40,9.5
29/03/2018 16:50,9.5
29/03/2018 17:00,9.2
29/03/2018 17:10,9.4
29/03/2018 17:20,9.6
29/03/2018 17:30,9.9
29/03/2018 17:40,9.7
29/03/2018 17:50,9.5
29/03/2018 18:00,9.5
29/03/2018 18:10,9.2
29/03/2018 18:20,9.4
29/03/2018 18:30,9.5
29/03/2018 18:40,9.2
29/03/2018 18:50,9.6
29/03/2018 19:00,10.0
29/03/2018 19:10,9.5
29/03/2018 19:20,9.4
29/03/2018 19:30,9.5
29/03/2018 19:40,9.9
29/03/2018 19:50,9.2
29/03/2018 20:00,9.6
29/03/2018 20:10,9.8
29/03/2018 20:20,9.6
29/03/2018 20:30,9.5
29/03/2018 20:40,9.5
29/03/2018 20:50,10.0
29/03/2018 21:00,11.8
29/03/2018 21:10,12.0
29/03/2018 21:20,11.7
29/03/2018 21:30,11.5
29/03/2018 21:40,11.2
29/03/2018 21:50,11.2
29/03/2018 22:00,11.8
29/03/2018 22:10,11.8
29/03/2018 22:20,11.4
29/03/2018 22:30,11.5
29/03/2018 22:40,11.3
29/03/2018 22:50,11.1
29/03/2018 23:00,11.5
29/03/2018 23:10,10.9
29/03/2018 23:20,10.8
29/03/2018 23:30,10.6
29/03/2018 23:40,11.1
29/03/2018 23:50,11.2
30/03/2018 0:00,11.4
30/03/2018 0:10,10.9
30/03/2018 0:20,10.6
30/03/2018 0:30,11.1
30/03/2018 0:40,10.7
30/03/2018 0:50,10.8
30/03/2018 1:00,11.3
30/03/2018 1:10,11.6
30/03/2018 1:20,11.5
30/03/2018 1:30,11.7
30/03/2018 1:40,11.8
30/03/2018 1:50,11.9
30/03/2018 2:00,11.8
30/03/2018 2:10,12.5
30/03/2018 2:20,12.0
30/03/2018 2:30,11.4
30/03/2018 2:40,11.4
30/03/2018 2:50,11.8
30/03/2018 3:00,12.0
30/03/2018 3:10,11.6
30/03/2018 3:20,11.3
30/03/2018 3:30,11.1
30/03/2018 3:40,11.3
30/03/2018 3:50,11.5
30/03/2018 4:00,11.7
30/03/2018 4:10,12.4
30/03/2018 4:20,12.1
30/03/2018 4:30,11.8
30/03/2018 4:40,11.7
30/03/2018 4:50,12.0
30/03/2018 5:00,11.5
30/03/2018 5:10,11.4
30/03/2018 5:20,11.4
30/03/2018 5:30,11.3
30/03/2018 5:40,11.1
30/03/2018 5:50,11.2
30/03/2018 6:00,11.9
30/03/2018 6:10,12.3
30/03/2018 6:20,12.0
30/03/2018 6:30,11.6
30/03/2018 6:40,11.4
30/03/2018 6:50,11.2
30/03/2018 7:00,11.2
30/03/2018 7:10,11.5
30/03/2018 7:20,12.0
30/03/2018 7:30,12.7
30/03/2018 7:40,13.3
30/03/2018 7:50,12.7
30/03/2018 8:00,13.5
30/03/2018 8:10,11.9
30/03/2018 8:20,10.0
30/03/2018 8:30,10.1
30/03/2018 8:40,9.9
30/03/2018 8:50,9.6
30/03/2018 9:00,9.5
30/03/2018 9:10,10.1
30/03/2018 9:20,10.2
30/03/2018 9:30,10.3
30/03/2018 9:40,10.0
30/03/2018 9:50,9.8
30/03/2018 10:00,9.7
30/03/2018 10:10,9.8
30/03/2018 10:20,10.0
30/03/2018 10:30,10.0
30/03/2018 10:40,9.9
30/03/2018 10:50,9.9
30/03/2018 11:00,10.3
30/03/2018 11:10,10.1
30/03/2018 11:20,10.0
30/03/2018 11:30,9.7
30/03/2018 11:40,9.9
30/03/2018 11:50,9.5
30/03/2018 12:00,9.5
30/03/2018 12:10,9.6
30/03/2018 12:20,9.9
30/03/2018 12:30,10.2
30/03/2018 12:40,10.9
30/03/2018 12:50,10.6
30/03/2018 13:00,9.9
30/03/2018 13:10,9.9
30/03/2018 13:20,9.8
30/03/2018 13:30,10.0
30/03/2018 13:40,9.7
30/03/2018 13:50,9.6
30/03/2018 14:00,9.8
30/03/2018 14:10,10.0
30/03/2018 14:20,9.8
30/03/2018 14:30,10.0
30/03/2018 14:40,9.7
30/03/2018 14:50,9.5
30/03/2018 15:00,9.5
30/03/2018 15:10,10.6
30/03/2018 15:20,9.8
30/03/2018 15:30,10.0
30/03/2018 15:40,10.2
30/03/2018 15:50,10.0
30/03/2018 16:00,10.1
30/03/2018 16:10,9.9
30/03/2018 16:20,9.7
30/03/2018 16:30,10.0
30/03/2018 16:40,9.8
30/03/2018 16:50,9.7
30/03/2018 17:00,9.5
30/03/2018 17:10,9.9
30/03/2018 17:20,10.0
30/03/2018 17:30,10.1
30/03/2018 17:40,10.8
30/03/2018 17:50,10.1
30/03/2018 18:00,9.6
30/03/2018 18:10,9.5
30/03/2018 18:20,9.6
30/03/2018 18:30,10.1
30/03/2018 18:40,9.7
30/03/2018 18:50,9.9
30/03/2018 19:00,10.2
30/03/2018 19:10,10.2
30/03/2018 19:20,10.1
30/03/2018 19:30,9.8
30/03/2018 19:40,10.1
30/03/2018 19:50,9.7
30/03/2018 20:00,9.7
30/03/2018 20:10,9.6
30/03/2018 20:20,9.8
30/03/2018 20:30,9.9
30/03/2018 20:40,10.1
30/03/2018 20:50,10.1
30/03/2018 21:00,11.7
30/03/2018 21:10,11.1
30/03/2018 21:20,11.0
30/03/2018 21:30,11.2
30/03/2018 21:40,11.2
30/03/2018 21:50,11.6
30/03/2018 22:00,11.4
30/03/2018 22:10,12.2
30/03/2018 22:20,11.9
30/03/2018 22:30,12.0
30/03/2018 22:40,12.0
30/03/2018 22:50,11.3
30/03/2018 23:00,11.3
30/03/2018 23:10,10.9
30/03/2018 23:20,10.9
30/03/2018 23:30,10.5
30/03/2018 23:40,10.9
30/03/2018 23:50,11.2
31/03/2018 0:00,11.1
31/03/2018 0:10,11.4
31/03/2018 0:20,10.9
31/03/2018 0:30,10.5
31/03/2018 0:40,10.9
31/03/2018 0:50,10.9
31/03/2018 1:00,12.1
31/03/2018 1:10,11.5
31/03/2018 1:20,11.2
31/03/2018 1:30,11.3
31/03/2018 1:40,11.2
31/03/2018 1:50,11.6
31/03/2018 2:00,10.9
31/03/2018 2:10,11.0
31/03/2018 2:20,11.1
31/03/2018 2:30,11.3
31/03/2018 2:40,10.9
31/03/2018 2:50,11.1
31/03/2018 3:00,11.4
31/03/2018 3:10,11.3
31/03/2018 3:20,11.5
31/03/2018 3:30,11.8
31/03/2018 3:40,11.2
31/03/2018 3:50,11.2
31/03/2018 4:00,11.0
31/03/2018 4:10,11.1
31/03/2018 4:20,11.2
31/03/2018 4:30,11.1
31/03/2018 4:40,11.4
31/03/2018 4:50,11.5
31/03/2018 5:00,11.8
31/03/2018 5:10,11.3
31/03/2018 5:20,11.1
31/03/2018 5:30,11.0
31/03/2018 5:40,10.9
31/03/2018 5:50,11.2
31/03/2018 6:00,11.1
31/03/2018 6:10,11.3
31/03/2018 6:20,11.2
31/03/2018 6:30,11.2
31/03/2018 6:40,11.2
31/03/2018 6:50,11.3
31/03/2018 7:00,11.2
31/03/2018 7:10,11.0
31/03/2018 7:20,11.1
31/03/2018 7:30,10.8
31/03/2018 7:40,10.9
31/03/2018 7:50,11.3
31/03/2018 8:00,11.4
31/03/2018 8:10,11.2
31/03/2018 8:20,10.2
31/03/2018 8:30,9.3
31/03/2018 8:40,9.4
31/03/2018 8:50,9.4
31/03/2018 9:00,10.6
31/03/2018 9:10,9.8
31/03/2018 9:20,9.5
31/03/2018 9:30,9.8
31/03/2018 9:40,9.6
31/03/2018 9:50,9.8
31/03/2018 10:00,9.6
31/03/2018 10:10,9.6
31/03/2018 10:20,9.4
31/03/2018 10:30,9.4
31/03/2018 10:40,9.2
31/03/2018 10:50,9.2
31/03/2018 11:00,9.5
31/03/2018 11:10,10.0
31/03/2018 11:20,9.7
31/03/2018 11:30,9.6
31/03/2018 11:40,9.4
31/03/2018 11:50,9.3
31/03/2018 12:00,9.3
31/03/2018 12:10,9.5
31/03/2018 12:20,9.5
31/03/2018 12:30,9.4
31/03/2018 12:40,9.5
31/03/2018 12:50,9.8
31/03/2018 13:00,9.8
31/03/2018 13:10,10.4
31/03/2018 13:20,9.5
31/03/2018 13:30,9.3
31/03/2018 13:40,9.5
31/03/2018 13:50,9.2
31/03/2018 14:00,9.3
31/03/2018 14:10,9.5
31/03/2018 14:20,9.5
31/03/2018 14:30,9.5
31/03/2018 14:40,9.5
31/03/2018 14:50,9.8
31/03/2018 15:00,8.9
31/03/2018 15:10,8.9
31/03/2018 15:20,8.8
31/03/2018 15:30,9.0
31/03/2018 15:40,8.8
31/03/2018 15:50,8.9
31/03/2018 16:00,9.2
31/03/2018 16:10,9.5
31/03/2018 16:20,9.3
31/03/2018 16:30,8.9
31/03/2018 16:40,8.9
31/03/2018 16:50,8.7
31/03/2018 17:00,9.1
31/03/2018 17:10,8.9
31/03/2018 17:20,8.9
31/03/2018 17:30,8.7
31/03/2018 17:40,9.1
31/03/2018 17:50,9.0
31/03/2018 18:00,9.7
31/03/2018 18:10,10.7
31/03/2018 18:20,9.0
31/03/2018 18:30,8.8
31/03/2018 18:40,8.8
31/03/2018 18:50,8.8
31/03/2018 19:00,9.3
31/03/2018 19:10,9.2
31/03/2018 19:20,9.3
31/03/2018 19:30,9.3
31/03/2018 19:40,9.3
31/03/2018 19:50,9.4
31/03/2018 20:00,8.9
31/03/2018 20:10,8.8
31/03/2018 20:20,8.9
31/03/2018 20:30,8.9
31/03/2018 20:40,8.7
31/03/2018 20:50,9.0
31/03/2018 21:00,11.1
31/03/2018 21:10,10.8
31/03/2018 21:20,10.9
31/03/2018 21:30,10.8
31/03/2018 21:40,10.8
31/03/2018 21:50,10.8
31/03/2018 22:00,10.7
31/03/2018 22:10,10.4
31/03/2018 22:20,10.6
31/03/2018 22:30,10.7
31/03/2018 22:40,11.0
31/03/2018 22:50,10.9
31/03/2018 23:00,11.1
31/03/2018 23:10,10.5
31/03/2018 23:20,11.2
31/03/2018 23:30,10.9
31/03/2018 23:40,10.6
31/03/2018 23:50,10.8
01/04/2018 0:00,10.8
01/04/2018 0:10,10.9
01/04/2018 0:20,11.1
01/04/2018 0:30,10.8
01/04/2018 0:40,10.9
01/04/2018 0:50,10.9
01/04/2018 1:00,10.9
01/04/2018 1:10,11.0
01/04/2018 1:20,11.3
01/04/2018 1:30,11.1
01/04/2018 1:40,11.3
01/04/2018 1:50,12.0
01/04/2018 2:00,11.8
01/04/2018 2:10,11.5
01/04/2018 2:20,11.4
01/04/2018 2:30,11.2
01/04/2018 2:40,11.4
01/04/2018 2:50,10.9
01/04/2018 3:00,11.0
01/04/2018 3:10,10.9
01/04/2018 3:20,10.8
01/04/2018 3:30,11.3
01/04/2018 3:40,11.4
01/04/2018 3:50,11.8
01/04/2018 4:00,11.2
01/04/2018 4:10,11.0
01/04/2018 4:20,11.6
01/04/2018 4:30,12.2
01/04/2018 4:40,11.6
01/04/2018 4:50,11.3
01/04/2018 5:00,11.6
01/04/2018 5:10,11.6
01/04/2018 5:20,11.3
01/04/2018 5:30,11.3
01/04/2018 5:40,11.3
01/04/2018 5:50,11.1
01/04/2018 6:00,11.1
01/04/2018 6:10,11.1
01/04/2018 6:20,11.3
01/04/2018 6:30,11.2
01/04/2018 6:40,11.6
01/04/2018 6:50,11.8
01/04/2018 7:00,11.9
01/04/2018 7:10,11.7
01/04/2018 7:20,11.2
01/04/2018 7:30,11.2
01/04/2018 7:40,11.1
01/04/2018 7:50,11.1
01/04/2018 8:00,11.2
01/04/2018 8:10,10.7
01/04/2018 8:20,9.6
01/04/2018 8:30,10.1
01/04/2018 8:40,9.6
01/04/2018 8:50,9.7
01/04/2018 9:00,9.2
01/04/2018 9:10,10.6
01/04/2018 9:20,10.2
01/04/2018 9:30,9.4
01/04/2018 9:40,9.3
01/04/2018 9:50,9.2
01/04/2018 10:00,9.7
01/04/2018 10:10,9.6
01/04/2018 10:20,9.4
01/04/2018 10:30,9.2
01/04/2018 10:40,9.4
01/04/2018 10:50,9.2
01/04/2018 11:00,9.2
01/04/2018 11:10,9.3
01/04/2018 11:20,9.3
01/04/2018 11:30,9.3
01/04/2018 11:40,9.5
01/04/2018 11:50,9.6
01/04/2018 12:00,9.8
01/04/2018 12:10,9.3
01/04/2018 12:20,9.3
01/04/2018 12:30,9.3
01/04/2018 12:40,9.5
01/04/2018 12:50,9.6
01/04/2018 13:00,9.4
01/04/2018 13:10,9.7
01/04/2018 13:20,9.7
01/04/2018 13:30,9.4
01/04/2018 13:40,9.7
01/04/2018 13:50,9.4
01/04/2018 14:00,9.2
01/04/2018 14:10,9.6
01/04/2018 14:20,9.8
01/04/2018 14:30,9.4
01/04/2018 14:40,9.3
01/04/2018 14:50,9.7
01/04/2018 15:00,9.7
01/04/2018 15:10,9.7
01/04/2018 15:20,9.4
01/04/2018 15:30,9.4
01/04/2018 15:40,9.6
01/04/2018 15:50,9.6
01/04/2018 16:00,9.5
01/04/2018 16:10,9.3
01/04/2018 16:20,9.8
01/04/2018 16:30,9.9
01/04/2018 16:40,9.6
01/04/2018 16:50,9.8
01/04/2018 17:00,9.1
01/04/2018 17:10,9.3
01/04/2018 17:20,9.3
01/04/2018 17:30,9.3
01/04/2018 17:40,10.0
01/04/2018 17:50,10.2
01/04/2018 18:00,10.9
01/04/2018 18:10,10.9
01/04/2018 18:20,10.6
01/04/2018 18:30,10.4
01/04/2018 18:40,11.9
01/04/2018 18:50,12.2
01/04/2018 19:00,10.5
01/04/2018 19:10,10.0
01/04/2018 19:20,10.4
01/04/2018 19:30,10.5
01/04/2018 19:40,10.0
01/04/2018 19:50,10.2
01/04/2018 20:00,10.2
01/04/2018 20:10,10.1
01/04/2018 20:20,9.7
01/04/2018 20:30,10.0
01/04/2018 20:40,9.6
01/04/2018 20:50,10.0
01/04/2018 21:00,11.7
01/04/2018 21:10,13.6
01/04/2018 21:20,12.8
01/04/2018 21:30,12.1
01/04/2018 21:40,12.0
01/04/2018 21:50,11.9
01/04/2018 22:00,12.3
01/04/2018 22:10,11.9
01/04/2018 22:20,11.9
01/04/2018 22:30,12.0
01/04/2018 22:40,12.3
01/04/2018 22:50,11.6
01/04/2018 23:00,12.3
01/04/2018 23:10,12.0
01/04/2018 23:20,11.8
01/04/2018 23:30,11.9
01/04/2018 23:40,12.0
01/04/2018 23:50,12.8
02/04/2018 0:00,12.2
02/04/2018 0:10,11.8
02/04/2018 0:20,12.6
02/04/2018 0:30,12.4
02/04/2018 0:40,11.9
02/04/2018 0:50,12.2
02/04/2018 1:00,11.8
02/04/2018 1:10,11.7
02/04/2018 1:20,11.5
02/04/2018 1:30,12.3
02/04/2018 1:40,12.0
02/04/2018 1:50,12.2
02/04/2018 2:00,12.2
02/04/2018 2:10,12.5
02/04/2018 2:20,12.3
02/04/2018 2:30,11.8
02/04/2018 2:40,12.0
02/04/2018 2:50,11.9
02/04/2018 3:00,11.5
02/04/2018 3:10,11.2
02/04/2018 3:20,12.1
02/04/2018 3:30,12.0
02/04/2018 3:40,12.3
02/04/2018 3:50,12.8
02/04/2018 4:00,12.7
02/04/2018 4:10,12.0
02/04/2018 4:20,11.6
02/04/2018 4:30,12.4
02/04/2018 4:40,12.1
02/04/2018 4:50,12.7
02/04/2018 5:00,12.4
02/04/2018 5:10,12.6
02/04/2018 5:20,11.8
02/04/2018 5:30,11.6
02/04/2018 5:40,12.1
02/04/2018 5:50,11.9
02/04/2018 6:00,12.5
02/04/2018 6:10,12.5
02/04/2018 6:20,12.4
02/04/2018 6:30,12.8
02/04/2018 6:40,12.8
02/04/2018 6:50,12.8
02/04/2018 7:00,12.5
02/04/2018 7:10,12.5
02/04/2018 7:20,14.7
02/04/2018 7:30,18.3
02/04/2018 7:40,24.2
02/04/2018 7:50,30.8
02/04/2018 8:00,31.9
02/04/2018 8:10,37.9
02/04/2018 8:20,41.6
02/04/2018 8:30,40.4
02/04/2018 8:40,38.9
02/04/2018 8:50,44.1
02/04/2018 9:00,47.5
02/04/2018 9:10,48.1
02/04/2018 9:20,49.0
02/04/2018 9:30,49.2
02/04/2018 9:40,48.9
02/04/2018 9:50,50.5
02/04/2018 10:00,52.4
02/04/2018 10:10,50.7
02/04/2018 10:20,50.4
02/04/2018 10:30,49.1
02/04/2018 10:40,50.4
02/04/2018 10:50,50.8
02/04/2018 11:00,51.7
02/04/2018 11:10,47.1
02/04/2018 11:20,46.9
02/04/2018 11:30,50.0
02/04/2018 11:40,48.3
02/04/2018 11:50,48.9
02/04/2018 12:00,47.4
02/04/2018 12:10,48.9
02/04/2018 12:20,48.6
02/04/2018 12:30,50.2
02/04/2018 12:40,47.4
02/04/2018 12:50,49.6
02/04/2018 13:00,47.6
02/04/2018 13:10,45.4
02/04/2018 13:20,46.0
02/04/2018 13:30,44.8
02/04/2018 13:40,44.9
02/04/2018 13:50,47.2
02/04/2018 14:00,42.6
02/04/2018 14:10,45.4
02/04/2018 14:20,42.2
02/04/2018 14:30,40.6
02/04/2018 14:40,41.2
02/04/2018 14:50,38.5
02/04/2018 15:00,34.9
02/04/2018 15:10,33.0
02/04/2018 15:20,32.0
02/04/2018 15:30,30.2
02/04/2018 15:40,30.6
02/04/2018 15:50,29.6
02/04/2018 16:00,29.8
02/04/2018 16:10,25.0
02/04/2018 16:20,26.0
02/04/2018 16:30,26.9
02/04/2018 16:40,26.9
02/04/2018 16:50,26.9
02/04/2018 17:00,29.0
02/04/2018 17:10,28.8
02/04/2018 17:20,26.5
02/04/2018 17:30,25.9
02/04/2018 17:40,25.3
02/04/2018 17:50,25.0
02/04/2018 18:00,25.8
02/04/2018 18:10,26.4
02/04/2018 18:20,27.3
02/04/2018 18:30,27.2
02/04/2018 18:40,27.1
02/04/2018 18:50,24.8
02/04/2018 19:00,24.0
02/04/2018 19:10,21.6
02/04/2018 19:20,21.9
02/04/2018 19:30,22.7
02/04/2018 19:40,21.8
02/04/2018 19:50,21.5
02/04/2018 20:00,19.3
02/04/2018 20:10,18.6
02/04/2018 20:20,18.2
02/04/2018 20:30,18.1
02/04/2018 20:40,18.2
02/04/2018 20:50,17.4
02/04/2018 21:00,20.6
02/04/2018 21:10,20.4
02/04/2018 21:20,19.0
02/04/2018 21:30,18.8
02/04/2018 21:40,16.5
02/04/2018 21:50,16.0
02/04/2018 22:00,16.0
02/04/2018 22:10,15.3
02/04/2018 22:20,15.3
02/04/2018 22:30,15.4
02/04/2018 22:40,15.2
02/04/2018 22:50,15.0
02/04/2018 23:00,15.2
02/04/2018 23:10,13.1
02/04/2018 23:20,13.2
02/04/2018 23:30,12.8
02/04/2018 23:40,13.1
02/04/2018 23:50,13.3
03/04/2018 0:00,14.0
03/04/2018 0:10,12.9
03/04/2018 0:20,13.0
03/04/2018 0:30,13.0
03/04/2018 0:40,12.4
03/04/2018 0:50,13.2
03/04/2018 1:00,12.9
03/04/2018 1:10,13.0
03/04/2018 1:20,13.0
03/04/2018 1:30,13.4
03/04/2018 1:40,13.4
03/04/2018 1:50,14.1
03/04/2018 2:00,13.5
03/04/2018 2:10,13.7
03/04/2018 2:20,13.6
03/04/2018 2:30,12.9
03/04/2018 2:40,13.2
03/04/2018 2:50,12.9
03/04/2018 3:00,13.0
03/04/2018 3:10,13.9
03/04/2018 3:20,13.3
03/04/2018 3:30,13.4
03/04/2018 3:40,13.8
03/04/2018 3:50,13.1
03/04/2018 4:00,13.0
03/04/2018 4:10,13.4
03/04/2018 4:20,13.1
03/04/2018 4:30,13.9
03/04/2018 4:40,13.8
03/04/2018 4:50,13.6
03/04/2018 5:00,13.8
03/04/2018 5:10,13.0
03/04/2018 5:20,14.1
03/04/2018 5:30,14.0
03/04/2018 5:40,13.0
03/04/2018 5:50,13.7
03/04/2018 6:00,15.0
03/04/2018 6:10,15.2
03/04/2018 6:20,17.5
03/04/2018 6:30,17.5
03/04/2018 6:40,16.3
03/04/2018 6:50,16.8
03/04/2018 7:00,17.9
03/04/2018 7:10,17.3
03/04/2018 7:20,17.8
03/04/2018 7:30,22.9
03/04/2018 7:40,23.3
03/04/2018 7:50,33.1
03/04/2018 8:00,36.1
03/04/2018 8:10,40.5
03/04/2018 8:20,42.2
03/04/2018 8:30,41.7
03/04/2018 8:40,40.9
03/04/2018 8:50,42.7
03/04/2018 9:00,45.7
03/04/2018 9:10,44.0
03/04/2018 9:20,45.8
03/04/2018 9:30,43.8
03/04/2018 9:40,44.4
03/04/2018 9:50,47.8
03/04/2018 10:00,51.2
03/04/2018 10:10,52.6
03/04/2018 10:20,53.3
03/04/2018 10:30,54.0
03/04/2018 10:40,56.7
03/04/2018 10:50,55.3
03/04/2018 11:00,56.0
03/04/2018 11:10,60.2
03/04/2018 11:20,59.5
03/04/2018 11:30,57.8
03/04/2018 11:40,57.0
03/04/2018 11:50,58.1
03/04/2018 12:00,57.2
03/04/2018 12:10,56.4
03/04/2018 12:20,54.5
03/04/2018 12:30,56.3
03/04/2018 12:40,57.3
03/04/2018 12:50,57.0
03/04/2018 13:00,53.1
03/04/2018 13:10,55.3
03/04/2018 13:20,56.1
03/04/2018 13:30,53.9
03/04/2018 13:40,50.6
03/04/2018 13:50,51.6
03/04/2018 14:00,50.3
03/04/2018 14:10,50.0
03/04/2018 14:20,46.5
03/04/2018 14:30,39.4
03/04/2018 14:40,39.3
03/04/2018 14:50,37.5
03/04/2018 15:00,36.4
03/04/2018 15:10,36.3
03/04/2018 15:20,33.7
03/04/2018 15:30,29.5
03/04/2018 15:40,28.7
03/04/2018 15:50,29.1
03/04/2018 16:00,30.4
03/04/2018 16:10,31.0
03/04/2018 16:20,30.1
03/04/2018 16:30,29.3
03/04/2018 16:40,27.6
03/04/2018 16:50,28.2
03/04/2018 17:00,27.0
03/04/2018 17:10,28.8
03/04/2018 17:20,26.0
03/04/2018 17:30,28.0
03/04/2018 17:40,28.5
03/04/2018 17:50,27.6
03/04/2018 18:00,25.9
03/04/2018 18:10,25.1
03/04/2018 18:20,25.1
03/04/2018 18:30,27.7
03/04/2018 18:40,28.6
03/04/2018 18:50,28.4
03/04/2018 19:00,28.1
03/04/2018 19:10,26.5
03/04/2018 19:20,27.7
03/04/2018 19:30,25.5
03/04/2018 19:40,25.4
03/04/2018 19:50,20.9
03/04/2018 20:00,20.8
03/04/2018 20:10,20.4
03/04/2018 20:20,18.7
03/04/2018 20:30,17.5
03/04/2018 20:40,17.2
03/04/2018 20:50,19.1
03/04/2018 21:00,20.8
03/04/2018 21:10,22.3
03/04/2018 21:20,21.4
03/04/2018 21:30,20.1
03/04/2018 21:40,19.9
03/04/2018 21:50,18.4
03/04/2018 22:00,18.5
03/04/2018 22:10,15.9
03/04/2018 22:20,15.3
03/04/2018 22:30,13.9
03/04/2018 22:40,14.0
03/04/2018 22:50,13.0
03/04/2018 23:00,13.4
03/04/2018 23:10,13.7
03/04/2018 23:20,14.1
03/04/2018 23:30,13.5
03/04/2018 23:40,12.7
03/04/2018 23:50,13.8
04/04/2018 0:00,13.6
04/04/2018 0:10,14.2
04/04/2018 0:20,14.3
04/04/2018 0:30,14.5
04/04/2018 0:40,14.3
04/04/2018 0:50,14.5
04/04/2018 1:00,13.8
04/04/2018 1:10,14.2
04/04/2018 1:20,14.1
04/04/2018 1:30,13.6
04/04/2018 1:40,13.7
04/04/2018 1:50,13.9
04/04/2018 2:00,14.3
04/04/2018 2:10,14.8
04/04/2018 2:20,13.7
04/04/2018 2:30,14.1
04/04/2018 2:40,13.7
04/04/2018 2:50,13.6
04/04/2018 3:00,14.0
04/04/2018 3:10,14.4
04/04/2018 3:20,14.4
04/04/2018 3:30,14.2
04/04/2018 3:40,14.5
04/04/2018 3:50,14.4
04/04/2018 4:00,13.7
04/04/2018 4:10,14.3
04/04/2018 4:20,13.6
04/04/2018 4:30,14.3
04/04/2018 4:40,13.3
04/04/2018 4:50,14.4
04/04/2018 5:00,13.9
04/04/2018 5:10,14.5
04/04/2018 5:20,14.3
04/04/2018 5:30,14.7
04/04/2018 5:40,14.5
04/04/2018 5:50,14.2
04/04/2018 6:00,17.6
04/04/2018 6:10,18.1
04/04/2018 6:20,17.7
04/04/2018 6:30,18.9
04/04/2018 6:40,18.2
04/04/2018 6:50,18.5
04/04/2018 7:00,19.9
04/04/2018 7:10,18.1
04/04/2018 7:20,18.9
04/04/2018 7:30,22.4
04/04/2018 7:40,25.3
04/04/2018 7:50,30.8
04/04/2018 8:00,32.9
04/04/2018 8:10,39.1
04/04/2018 8:20,40.3
04/04/2018 8:30,36.6
04/04/2018 8:40,39.3
04/04/2018 8:50,39.4
04/04/2018 9:00,46.5
04/04/2018 9:10,48.5
04/04/2018 9:20,46.9
04/04/2018 9:30,48.0
04/04/2018 9:40,47.3
04/04/2018 9:50,50.2
04/04/2018 10:00,50.5
04/04/2018 10:10,50.6
04/04/2018 10:20,47.8
04/04/2018 10:30,47.3
04/04/2018 10:40,45.8
04/04/2018 10:50,46.6
04/04/2018 11:00,48.9
04/04/2018 11:10,48.7
04/04/2018 11:20,50.8
04/04/2018 11:30,48.5
04/04/2018 11:40,47.3
04/04/2018 11:50,48.2
04/04/2018 12:00,49.2
04/04/2018 12:10,51.2
04/04/2018 12:20,50.5
04/04/2018 12:30,46.8
04/04/2018 12:40,47.7
04/04/2018 12:50,51.1
04/04/2018 13:00,50.3
04/04/2018 13:10,46.3
04/04/2018 13:20,51.3
04/04/2018 13:30,51.9
04/04/2018 13:40,53.4
04/04/2018 13:50,49.3
04/04/2018 14:00,45.9
04/04/2018 14:10,42.6
04/04/2018 14:20,41.1
04/04/2018 14:30,36.6
04/04/2018 14:40,37.4
04/04/2018 14:50,39.6
04/04/2018 15:00,33.3
04/04/2018 15:10,29.6
04/04/2018 15:20,28.8
04/04/2018 15:30,26.7
04/04/2018 15:40,27.5
04/04/2018 15:50,25.5
04/04/2018 16:00,24.8
04/04/2018 16:10,26.5
04/04/2018 16:20,26.4
04/04/2018 16:30,27.6
04/04/2018 16:40,28.4
04/04/2018 16:50,29.3
04/04/2018 17:00,30.9
04/04/2018 17:10,29.4
04/04/2018 17:20,28.9
04/04/2018 17:30,28.9
04/04/2018 17:40,30.2
04/04/2018 17:50,28.3
04/04/2018 18:00,27.8
04/04/2018 18:10,26.1
04/04/2018 18:20,26.9
04/04/2018 18:30,26.1
04/04/2018 18:40,27.2
04/04/2018 18:50,29.2
04/04/2018 19:00,27.6
04/04/2018 19:10,25.6
04/04/2018 19:20,25.9
04/04/2018 19:30,25.3
04/04/2018 19:40,25.0
04/04/2018 19:50,23.2
04/04/2018 20:00,22.7
04/04/2018 20:10,22.0
04/04/2018 20:20,23.3
04/04/2018 20:30,21.8
04/04/2018 20:40,19.7
04/04/2018 20:50,19.4
04/04/2018 21:00,19.6
04/04/2018 21:10,20.5
04/04/2018 21:20,21.0
04/04/2018 21:30,19.0
04/04/2018 21:40,17.1
04/04/2018 21:50,17.3
04/04/2018 22:00,17.1
04/04/2018 22:10,14.4
04/04/2018 22:20,13.9
04/04/2018 22:30,13.4
04/04/2018 22:40,13.6
04/04/2018 22:50,13.5
04/04/2018 23:00,13.4
04/04/2018 23:10,13.2
04/04/2018 23:20,12.9
04/04/2018 23:30,13.6
04/04/2018 23:40,13.9
04/04/2018 23:50,12.9
05/04/2018 0:00,14.1
05/04/2018 0:10,13.5
05/04/2018 0:20,13.4
05/04/2018 0:30,14.1
05/04/2018 0:40,13.7
05/04/2018 0:50,13.7
05/04/2018 1:00,14.3
05/04/2018 1:10,14.1
05/04/2018 1:20,14.1
05/04/2018 1:30,14.3
05/04/2018 1:40,14.1
05/04/2018 1:50,13.7
05/04/2018 2:00,14.3
05/04/2018 2:10,14.0
05/04/2018 2:20,14.3
05/04/2018 2:30,14.8
05/04/2018 2:40,15.1
05/04/2018 2:50,13.9
