date,TA1,power
2018-03-28 14:20:00,22.98,10.6
2018-03-28 14:30:00,23.0,9.4
2018-03-28 14:40:00,23.18,10.1
2018-03-28 14:50:00,23.18,10.6
2018-03-28 15:00:00,22.96,10.1
2018-03-28 15:10:00,23.0,9.8
2018-03-28 15:20:00,22.72,9.7
2018-03-28 15:30:00,22.68,9.5
2018-03-28 15:40:00,22.48,9.0
2018-03-28 15:50:00,22.24,9.4
2018-03-28 16:00:00,22.25,10.7
2018-03-28 16:10:00,22.26,10.5
2018-03-28 16:20:00,22.32,9.8
2018-03-28 16:30:00,22.32,9.9
2018-03-28 16:40:00,22.3,9.8
2018-03-28 16:50:00,22.26,9.5
2018-03-28 17:00:00,22.15,9.4
2018-03-28 17:10:00,21.98,9.8
2018-03-28 17:20:00,21.98,9.4
2018-03-28 17:30:00,22.04,9.3
2018-03-28 17:40:00,22.12,9.3
2018-03-28 17:50:00,21.92,9.9
2018-03-28 18:00:00,21.68,10.0
2018-03-28 18:10:00,21.5,9.8
2018-03-28 18:20:00,21.28,10.1
2018-03-28 18:30:00,21.1,9.6
2018-03-28 18:40:00,20.86,9.4
2018-03-28 18:50:00,20.56,9.5
2018-03-28 19:00:00,20.34,9.6
2018-03-28 19:10:00,20.22,9.4
2018-03-28 19:20:00,20.1,9.8
2018-03-28 19:30:00,20.1,9.9
2018-03-28 19:40:00,19.9,10.0
2018-03-28 19:50:00,19.02,9.7
2018-03-28 20:00:00,18.62,9.4
2018-03-28 20:10:00,18.64,9.8
2018-03-28 20:20:00,18.96,10.1
2018-03-28 20:30:00,19.14,9.5
2018-03-28 20:40:00,19.1,9.6
2018-03-28 20:50:00,19.0,9.8
2018-03-28 21:00:00,18.7,11.6
2018-03-28 21:10:00,18.64,11.6
2018-03-28 21:20:00,18.32,11.7
2018-03-28 21:30:00,17.82,11.8
2018-03-28 21:40:00,17.48,11.3
2018-03-28 21:50:00,17.240000000000002,11.2
2018-03-28 22:00:00,16.9,11.1
2018-03-28 22:10:00,17.0,11.3
2018-03-28 22:20:00,17.0,11.2
2018-03-28 22:30:00,16.8,11.6
2018-03-28 22:40:00,16.759999999999998,11.8
2018-03-28 22:50:00,17.0,11.3
2018-03-28 23:00:00,16.96,11.4
2018-03-28 23:10:00,16.9,10.9
2018-03-28 23:20:00,16.64,11.3
2018-03-28 23:30:00,16.22,11.1
2018-03-28 23:40:00,15.9,10.9
2018-03-28 23:50:00,16.740000000000002,10.9
2018-03-29 00:00:00,17.0,10.9
2018-03-29 00:10:00,16.925,11.2
2018-03-29 00:20:00,16.580000000000002,11.3
2018-03-29 00:30:00,16.3,11.3
2018-03-29 00:40:00,15.98,11.3
2018-03-29 00:50:00,15.9,10.8
2018-03-29 01:00:00,15.919999999999998,11.2
2018-03-29 01:10:00,16.18,11.6
2018-03-29 01:20:00,16.1,12.0
2018-03-29 01:30:00,16.14,11.4
2018-03-29 01:40:00,15.88,11.3
2018-03-29 01:50:00,15.919999999999998,11.7
2018-03-29 02:00:00,16.259999999999998,11.5
2018-03-29 02:10:00,16.580000000000002,11.5
2018-03-29 02:20:00,16.1,11.4
2018-03-29 02:30:00,15.96,11.4
2018-03-29 02:40:00,15.72,11.5
2018-03-29 02:50:00,15.666666666666666,11.2
2018-03-29 03:00:00,15.8,11.3
2018-03-29 03:10:00,15.9,11.6
2018-03-29 03:20:00,15.975,11.6
2018-03-29 03:30:00,15.9,11.7
2018-03-29 03:40:00,15.74,11.7
2018-03-29 03:50:00,15.525,11.3
2018-03-29 04:00:00,15.52,11.1
2018-03-29 04:10:00,15.46,11.5
2018-03-29 04:20:00,15.425,11.4
2018-03-29 04:30:00,15.266666666666666,11.2
2018-03-29 04:40:00,15.133333333333333,11.0
2018-03-29 04:50:00,15.0,12.4
2018-03-29 05:00:00,15.066666666666668,11.8
2018-03-29 05:10:00,15.14,11.7
2018-03-29 05:20:00,15.14,11.5
2018-03-29 05:30:00,15.1,11.8
2018-03-29 05:40:00,15.28,11.5
2018-03-29 05:50:00,15.5,11.5
2018-03-29 06:00:00,15.6,11.5
2018-03-29 06:10:00,15.32,11.2
2018-03-29 06:20:00,15.080000000000002,11.8
2018-03-29 06:30:00,14.38,12.1
2018-03-29 06:40:00,14.1,11.8
2018-03-29 06:50:00,14.02,11.6
2018-03-29 07:00:00,14.0,11.2
2018-03-29 07:10:00,13.975,11.2
2018-03-29 07:20:00,13.9,11.2
2018-03-29 07:30:00,13.919999999999998,11.0
2018-03-29 07:40:00,14.0,11.2
2018-03-29 07:50:00,14.025,11.5
2018-03-29 08:00:00,13.96,11.8
2018-03-29 08:10:00,13.98,11.3
2018-03-29 08:20:00,14.04,10.0
2018-03-29 08:30:00,14.0,10.1
2018-03-29 08:40:00,13.96,10.0
2018-03-29 08:50:00,14.0,10.8
2018-03-29 09:00:00,14.26,9.8
2018-03-29 09:10:00,14.64,10.9
2018-03-29 09:20:00,14.775,10.2
2018-03-29 09:30:00,14.82,10.8
2018-03-29 09:40:00,14.919999999999998,11.0
2018-03-29 09:50:00,15.0,11.9
2018-03-29 10:00:00,15.2,11.0
2018-03-29 10:10:00,15.54,10.7
2018-03-29 10:20:00,15.679999999999998,10.8
2018-03-29 10:30:00,15.633333333333333,10.0
2018-03-29 10:40:00,15.7,10.3
2018-03-29 10:50:00,15.78,11.2
2018-03-29 11:00:00,15.825,11.2
2018-03-29 11:10:00,16.080000000000002,10.3
2018-03-29 11:20:00,16.18,11.4
2018-03-29 11:30:00,16.36,11.2
2018-03-29 11:40:00,16.625,10.1
2018-03-29 11:50:00,16.54,10.1
2018-03-29 12:00:00,16.54,9.4
2018-03-29 12:10:00,16.72,10.5
2018-03-29 12:20:00,16.8,10.7
2018-03-29 12:30:00,17.14,10.5
2018-03-29 12:40:00,17.15,10.8
2018-03-29 12:50:00,17.16,10.2
2018-03-29 13:00:00,17.2,10.0
2018-03-29 13:10:00,17.0,9.6
2018-03-29 13:20:00,16.9,9.5
2018-03-29 13:30:00,16.9,9.5
2018-03-29 13:40:00,16.54,9.5
2018-03-29 13:50:00,16.4,9.6
2018-03-29 14:00:00,16.52,9.3
2018-03-29 14:10:00,16.52,9.9
2018-03-29 14:20:00,16.48,10.1
2018-03-29 14:30:00,16.419999999999998,9.8
2018-03-29 14:40:00,16.44,9.8
2018-03-29 14:50:00,16.14,9.3
2018-03-29 15:00:00,16.2,9.5
2018-03-29 15:10:00,16.2,9.3
2018-03-29 15:20:00,15.98,9.6
2018-03-29 15:30:00,15.96,9.7
2018-03-29 15:40:00,15.96,9.6
2018-03-29 15:50:00,16.02,9.6
2018-03-29 16:00:00,16.0,10.0
2018-03-29 16:10:00,16.04,9.9
2018-03-29 16:20:00,15.875,10.2
2018-03-29 16:30:00,15.74,10.1
2018-03-29 16:40:00,15.66,9.5
2018-03-29 16:50:00,15.56,9.5
2018-03-29 17:00:00,15.46,9.2
2018-03-29 17:10:00,15.34,9.4
2018-03-29 17:20:00,15.16,9.6
2018-03-29 17:30:00,15.080000000000002,9.9
2018-03-29 17:40:00,14.96,9.7
2018-03-29 17:50:00,14.78,9.5
2018-03-29 18:00:00,14.54,9.5
2018-03-29 18:10:00,14.4,9.2
2018-03-29 18:20:00,14.26,9.4
2018-03-29 18:30:00,14.12,9.5
2018-03-29 18:40:00,14.080000000000002,9.2
2018-03-29 18:50:00,14.0,9.6
2018-03-29 19:00:00,13.88,10.0
2018-03-29 19:10:00,13.78,9.5
2018-03-29 19:20:00,13.7,9.4
2018-03-29 19:30:00,13.62,9.5
2018-03-29 19:40:00,13.6,9.9
2018-03-29 19:50:00,13.6,9.2
2018-03-29 20:00:00,13.5,9.6
2018-03-29 20:10:00,13.5,9.8
2018-03-29 20:20:00,13.54,9.6
2018-03-29 20:30:00,13.4,9.5
2018-03-29 20:40:00,13.375,9.5
2018-03-29 20:50:00,13.22,10.0
2018-03-29 21:00:00,13.199999999999998,11.8
2018-03-29 21:10:00,13.2,12.0
2018-03-29 21:20:00,13.1,11.7
2018-03-29 21:30:00,13.12,11.5
2018-03-29 21:40:00,13.15,11.2
2018-03-29 21:50:00,13.2,11.2
2018-03-29 22:00:00,13.22,11.8
2018-03-29 22:10:00,13.44,11.8
2018-03-29 22:20:00,13.6,11.4
2018-03-29 22:30:00,13.64,11.5
2018-03-29 22:40:00,13.7,11.3
2018-03-29 22:50:00,13.74,11.1
2018-03-29 23:00:00,13.75,11.5
2018-03-29 23:10:00,13.78,10.9
2018-03-29 23:20:00,13.72,10.8
2018-03-29 23:30:00,13.8,10.6
2018-03-29 23:40:00,13.84,11.1
2018-03-29 23:50:00,13.86,11.2
2018-03-30 00:00:00,13.94,11.4
2018-03-30 00:10:00,13.94,10.9
2018-03-30 00:20:00,13.9,10.6
2018-03-30 00:30:00,,11.1
2018-03-30 00:40:00,,10.7
2018-03-30 00:50:00,,10.8
2018-03-30 01:00:00,,11.3
2018-03-30 01:10:00,,11.6
2018-03-30 01:20:00,,11.5
2018-03-30 01:30:00,,11.7
2018-03-30 01:40:00,,11.8
2018-03-30 01:50:00,,11.9
2018-03-30 02:00:00,,11.8
2018-03-30 02:10:00,,12.5
2018-03-30 02:20:00,,12.0
2018-03-30 02:30:00,,11.4
2018-03-30 02:40:00,,11.4
2018-03-30 02:50:00,,11.8
2018-03-30 03:00:00,,12.0
2018-03-30 03:10:00,,11.6
2018-03-30 03:20:00,,11.3
2018-03-30 03:30:00,,11.1
2018-03-30 03:40:00,,11.3
2018-03-30 03:50:00,,11.5
2018-03-30 04:00:00,,11.7
2018-03-30 04:10:00,,12.4
2018-03-30 04:20:00,,12.1
2018-03-30 04:30:00,,11.8
2018-03-30 04:40:00,13.26,11.7
2018-03-30 04:50:00,13.4,12.0
2018-03-30 05:00:00,13.5,11.5
2018-03-30 05:10:00,13.46,11.4
2018-03-30 05:20:00,13.35,11.4
2018-03-30 05:30:00,13.36,11.3
2018-03-30 05:40:00,13.54,11.1
2018-03-30 05:50:00,13.72,11.2
2018-03-30 06:00:00,13.9,11.9
2018-03-30 06:10:00,14.05,12.3
2018-03-30 06:20:00,14.2,12.0
2018-03-30 06:30:00,14.2,11.6
2018-03-30 06:40:00,14.22,11.4
2018-03-30 06:50:00,14.38,11.2
2018-03-30 07:00:00,14.48,11.2
2018-03-30 07:10:00,14.55,11.5
2018-03-30 07:20:00,14.6,12.0
2018-03-30 07:30:00,14.62,12.7
2018-03-30 07:40:00,14.52,13.3
2018-03-30 07:50:00,14.26,12.7
2018-03-30 08:00:00,14.15,13.5
2018-03-30 08:10:00,14.34,11.9
2018-03-30 08:20:00,14.28,10.0
2018-03-30 08:30:00,13.919999999999998,10.1
2018-03-30 08:40:00,13.88,9.9
2018-03-30 08:50:00,13.679999999999998,9.6
2018-03-30 09:00:00,13.580000000000002,9.5
2018-03-30 09:10:00,13.44,10.1
2018-03-30 09:20:00,13.4,10.2
2018-03-30 09:30:00,13.5,10.3
2018-03-30 09:40:00,13.84,10.0
2018-03-30 09:50:00,14.2,9.8
2018-03-30 10:00:00,14.5,9.7
2018-03-30 10:10:00,13.6,9.8
2018-03-30 10:20:00,12.68,10.0
2018-03-30 10:30:00,12.8,10.0
2018-03-30 10:40:00,12.919999999999998,9.9
2018-03-30 10:50:00,13.18,9.9
2018-03-30 11:00:00,13.54,10.3
2018-03-30 11:10:00,13.76,10.1
2018-03-30 11:20:00,14.1,10.0
2018-03-30 11:30:00,14.425,9.7
2018-03-30 11:40:00,14.66,9.9
2018-03-30 11:50:00,14.96,9.5
2018-03-30 12:00:00,15.22,9.5
2018-03-30 12:10:00,15.5,9.6
2018-03-30 12:20:00,15.419999999999998,9.9
2018-03-30 12:30:00,15.28,10.2
2018-03-30 12:40:00,15.36,10.9
2018-03-30 12:50:00,15.54,10.6
2018-03-30 13:00:00,15.62,9.9
2018-03-30 13:10:00,15.7,9.9
2018-03-30 13:20:00,15.580000000000002,9.8
2018-03-30 13:30:00,15.18,10.0
2018-03-30 13:40:00,15.22,9.7
2018-03-30 13:50:00,15.1,9.6
2018-03-30 14:00:00,15.02,9.8
2018-03-30 14:10:00,15.1,10.0
2018-03-30 14:20:00,14.98,9.8
2018-03-30 14:30:00,14.9,10.0
2018-03-30 14:40:00,14.96,9.7
2018-03-30 14:50:00,15.24,9.5
2018-03-30 15:00:00,15.4,9.5
2018-03-30 15:10:00,15.25,10.6
2018-03-30 15:20:00,15.02,9.8
2018-03-30 15:30:00,14.919999999999998,10.0
2018-03-30 15:40:00,15.18,10.2
2018-03-30 15:50:00,15.4,10.0
2018-03-30 16:00:00,15.48,10.1
2018-03-30 16:10:00,15.580000000000002,9.9
2018-03-30 16:20:00,15.26,9.7
2018-03-30 16:30:00,15.320000000000002,10.0
2018-03-30 16:40:00,15.4,9.8
2018-03-30 16:50:00,15.28,9.7
2018-03-30 17:00:00,15.2,9.5
2018-03-30 17:10:00,15.12,9.9
2018-03-30 17:20:00,15.02,10.0
2018-03-30 17:30:00,14.94,10.1
2018-03-30 17:40:00,14.820000000000002,10.8
2018-03-30 17:50:00,14.76,10.1
2018-03-30 18:00:00,14.66,9.6
2018-03-30 18:10:00,14.56,9.5
2018-03-30 18:20:00,14.5,9.6
2018-03-30 18:30:00,14.4,10.1
2018-03-30 18:40:00,14.4,9.7
2018-03-30 18:50:00,14.3,9.9
2018-03-30 19:00:00,14.24,10.2
2018-03-30 19:10:00,14.2,10.2
2018-03-30 19:20:00,14.266666666666666,10.1
2018-03-30 19:30:00,14.3,9.8
2018-03-30 19:40:00,14.320000000000002,10.1
2018-03-30 19:50:00,14.38,9.7
2018-03-30 20:00:00,14.0,9.7
2018-03-30 20:10:00,13.74,9.6
2018-03-30 20:20:00,13.76,9.8
2018-03-30 20:30:00,14.02,9.9
2018-03-30 20:40:00,14.1,10.1
2018-03-30 20:50:00,14.12,10.1
2018-03-30 21:00:00,14.2,11.7
2018-03-30 21:10:00,14.22,11.1
2018-03-30 21:20:00,14.22,11.0
2018-03-30 21:30:00,14.2,11.2
2018-03-30 21:40:00,14.24,11.2
2018-03-30 21:50:00,14.34,11.6
2018-03-30 22:00:00,14.46,11.4
2018-03-30 22:10:00,14.4,12.2
2018-03-30 22:20:00,14.4,11.9
2018-03-30 22:30:00,14.4,12.0
2018-03-30 22:40:00,14.46,12.0
2018-03-30 22:50:00,14.44,11.3
2018-03-30 23:00:00,14.4,11.3
2018-03-30 23:10:00,14.525,10.9
2018-03-30 23:20:00,14.6,10.9
2018-03-30 23:30:00,14.65,10.5
2018-03-30 23:40:00,14.75,10.9
2018-03-30 23:50:00,14.84,11.2
2018-03-31 00:00:00,14.925,11.1
2018-03-31 00:10:00,15.0,11.4
2018-03-31 00:20:00,15.080000000000002,10.9
2018-03-31 00:30:00,15.1,10.5
2018-03-31 00:40:00,15.1,10.9
2018-03-31 00:50:00,15.075,10.9
2018-03-31 01:00:00,15.1,12.1
2018-03-31 01:10:00,15.02,11.5
2018-03-31 01:20:00,14.74,11.2
2018-03-31 01:30:00,14.46,11.3
2018-03-31 01:40:00,14.44,11.2
2018-03-31 01:50:00,14.36,11.6
2018-03-31 02:00:00,13.52,10.9
2018-03-31 02:10:00,13.74,11.0
2018-03-31 02:20:00,14.179999999999998,11.1
2018-03-31 02:30:00,14.2,11.3
2018-03-31 02:40:00,14.2,10.9
2018-03-31 02:50:00,14.28,11.1
2018-03-31 03:00:00,13.86,11.4
2018-03-31 03:10:00,13.05,11.3
2018-03-31 03:20:00,13.14,11.5
2018-03-31 03:30:00,13.46,11.8
2018-03-31 03:40:00,13.666666666666666,11.2
2018-03-31 03:50:00,13.833333333333334,11.2
2018-03-31 04:00:00,13.866666666666667,11.0
2018-03-31 04:10:00,13.775,11.1
2018-03-31 04:20:00,13.775,11.2
2018-03-31 04:30:00,13.6,11.1
2018-03-31 04:40:00,13.45,11.4
2018-03-31 04:50:00,13.28,11.5
2018-03-31 05:00:00,13.12,11.8
2018-03-31 05:10:00,13.02,11.3
2018-03-31 05:20:00,12.925,11.1
2018-03-31 05:30:00,12.75,11.0
2018-03-31 05:40:00,12.56,10.9
2018-03-31 05:50:00,12.475,11.2
2018-03-31 06:00:00,12.3,11.1
2018-03-31 06:10:00,12.2,11.3
2018-03-31 06:20:00,12.175,11.2
2018-03-31 06:30:00,12.2,11.2
2018-03-31 06:40:00,12.175,11.2
2018-03-31 06:50:00,12.1,11.3
2018-03-31 07:00:00,12.24,11.2
2018-03-31 07:10:00,12.225,11.0
2018-03-31 07:20:00,12.333333333333334,11.1
2018-03-31 07:30:00,12.425,10.8
2018-03-31 07:40:00,12.55,10.9
2018-03-31 07:50:00,12.7,11.3
2018-03-31 08:00:00,12.875,11.4
2018-03-31 08:10:00,12.919999999999998,11.2
2018-03-31 08:20:00,13.175,10.2
2018-03-31 08:30:00,13.24,9.3
2018-03-31 08:40:00,13.36,9.4
2018-03-31 08:50:00,13.48,9.4
2018-03-31 09:00:00,13.62,10.6
2018-03-31 09:10:00,13.74,9.8
2018-03-31 09:20:00,13.96,9.5
2018-03-31 09:30:00,14.04,9.8
2018-03-31 09:40:00,14.2,9.6
2018-03-31 09:50:00,14.419999999999998,9.8
2018-03-31 10:00:00,14.48,9.6
2018-03-31 10:10:00,14.74,9.6
2018-03-31 10:20:00,14.94,9.4
2018-03-31 10:30:00,14.84,9.4
2018-03-31 10:40:00,15.12,9.2
2018-03-31 10:50:00,15.14,9.2
2018-03-31 11:00:00,15.22,9.5
2018-03-31 11:10:00,15.26,10.0
2018-03-31 11:20:00,15.44,9.7
2018-03-31 11:30:00,15.48,9.6
2018-03-31 11:40:00,15.44,9.4
2018-03-31 11:50:00,15.56,9.3
2018-03-31 12:00:00,15.76,9.3
2018-03-31 12:10:00,15.919999999999998,9.5
2018-03-31 12:20:00,15.919999999999998,9.5
2018-03-31 12:30:00,16.1,9.4
2018-03-31 12:40:00,16.339999999999996,9.5
2018-03-31 12:50:00,16.48,9.8
2018-03-31 13:00:00,16.6,9.8
2018-03-31 13:10:00,16.82,10.4
2018-03-31 13:20:00,16.9,9.5
2018-03-31 13:30:00,17.060000000000002,9.3
2018-03-31 13:40:00,17.12,9.5
2018-03-31 13:50:00,17.18,9.2
2018-03-31 14:00:00,17.32,9.3
2018-03-31 14:10:00,17.4,9.5
2018-03-31 14:20:00,17.62,9.5
2018-03-31 14:30:00,17.52,9.5
2018-03-31 14:40:00,17.62,9.5
2018-03-31 14:50:00,17.759999999999998,9.8
2018-03-31 15:00:00,17.88,8.9
2018-03-31 15:10:00,17.98,8.9
2018-03-31 15:20:00,18.04,8.8
2018-03-31 15:30:00,18.1,9.0
2018-03-31 15:40:00,18.14,8.8
2018-03-31 15:50:00,18.2,8.9
2018-03-31 16:00:00,18.02,9.2
2018-03-31 16:10:00,18.1,9.5
2018-03-31 16:20:00,18.14,9.3
2018-03-31 16:30:00,18.08,8.9
2018-03-31 16:40:00,18.0,8.9
2018-03-31 16:50:00,17.96,8.7
2018-03-31 17:00:00,17.86,9.1
2018-03-31 17:10:00,17.78,8.9
2018-03-31 17:20:00,17.54,8.9
2018-03-31 17:30:00,17.34,8.7
2018-03-31 17:40:00,17.3,9.1
2018-03-31 17:50:00,17.18,9.0
2018-03-31 18:00:00,17.025,9.7
2018-03-31 18:10:00,16.759999999999998,10.7
2018-03-31 18:20:00,16.525,9.0
2018-03-31 18:30:00,16.32,8.8
2018-03-31 18:40:00,16.080000000000002,8.8
2018-03-31 18:50:00,15.86,8.8
2018-03-31 19:00:00,15.74,9.3
2018-03-31 19:10:00,15.675,9.2
2018-03-31 19:20:00,15.6,9.3
2018-03-31 19:30:00,15.46,9.3
2018-03-31 19:40:00,15.28,9.3
2018-03-31 19:50:00,15.1,9.4
2018-03-31 20:00:00,14.84,8.9
2018-03-31 20:10:00,14.64,8.8
2018-03-31 20:20:00,14.6,8.9
2018-03-31 20:30:00,14.72,8.9
2018-03-31 20:40:00,14.8,8.7
2018-03-31 20:50:00,14.72,9.0
2018-03-31 21:00:00,14.64,11.1
2018-03-31 21:10:00,14.46,10.8
2018-03-31 21:20:00,14.225,10.9
2018-03-31 21:30:00,14.266666666666666,10.8
2018-03-31 21:40:00,14.2,10.8
2018-03-31 21:50:00,14.06,10.8
2018-03-31 22:00:00,13.96,10.7
2018-03-31 22:10:00,13.86,10.4
2018-03-31 22:20:00,13.8,10.6
2018-03-31 22:30:00,13.65,10.7
2018-03-31 22:40:00,13.6,11.0
2018-03-31 22:50:00,13.54,10.9
2018-03-31 23:00:00,13.28,11.1
2018-03-31 23:10:00,13.1,10.5
2018-03-31 23:20:00,13.02,11.2
2018-03-31 23:30:00,12.9,10.9
2018-03-31 23:40:00,12.7,10.6
2018-03-31 23:50:00,12.5,10.8
2018-04-01 00:00:00,12.26,10.8
2018-04-01 00:10:00,12.38,10.9
2018-04-01 00:20:00,12.34,11.1
2018-04-01 00:30:00,12.42,10.8
2018-04-01 00:40:00,12.35,10.9
2018-04-01 00:50:00,12.3,10.9
2018-04-01 01:00:00,12.14,10.9
2018-04-01 01:10:00,12.04,11.0
2018-04-01 01:20:00,12.02,11.3
2018-04-01 01:30:00,12.18,11.1
2018-04-01 01:40:00,12.22,11.3
2018-04-01 01:50:00,12.18,12.0
2018-04-01 02:00:00,12.28,11.8
2018-04-01 02:10:00,11.9,11.5
2018-04-01 02:20:00,11.56,11.4
2018-04-01 02:30:00,11.28,11.2
2018-04-01 02:40:00,11.2,11.4
2018-04-01 02:50:00,11.225,10.9
2018-04-01 03:00:00,11.32,11.0
2018-04-01 03:10:00,11.2,10.9
2018-04-01 03:20:00,11.0,10.8
2018-04-01 03:30:00,10.84,11.3
2018-04-01 03:40:00,10.88,11.4
2018-04-01 03:50:00,10.875,11.8
2018-04-01 04:00:00,10.925,11.2
2018-04-01 04:10:00,11.06,11.0
2018-04-01 04:20:00,11.266666666666666,11.6
2018-04-01 04:30:00,11.48,12.2
2018-04-01 04:40:00,11.56,11.6
2018-04-01 04:50:00,11.24,11.3
2018-04-01 05:00:00,10.7,11.6
2018-04-01 05:10:00,10.72,11.6
2018-04-01 05:20:00,10.9,11.3
2018-04-01 05:30:00,11.02,11.3
2018-04-01 05:40:00,11.26,11.3
2018-04-01 05:50:00,11.62,11.1
2018-04-01 06:00:00,11.88,11.1
2018-04-01 06:10:00,13.06,11.1
2018-04-01 06:20:00,13.9,11.3
2018-04-01 06:30:00,13.88,11.2
2018-04-01 06:40:00,14.6,11.6
2018-04-01 06:50:00,14.64,11.8
2018-04-01 07:00:00,14.6,11.9
2018-04-01 07:10:00,14.625,11.7
2018-04-01 07:20:00,14.66,11.2
2018-04-01 07:30:00,14.6,11.2
2018-04-01 07:40:00,14.5,11.1
2018-04-01 07:50:00,14.66,11.1
2018-04-01 08:00:00,14.8,11.2
2018-04-01 08:10:00,14.84,10.7
2018-04-01 08:20:00,14.679999999999998,9.6
2018-04-01 08:30:00,14.5,10.1
2018-04-01 08:40:00,14.48,9.6
2018-04-01 08:50:00,14.5,9.7
2018-04-01 09:00:00,14.575,9.2
2018-04-01 09:10:00,14.6,10.6
2018-04-01 09:20:00,14.64,10.2
2018-04-01 09:30:00,14.64,9.4
2018-04-01 09:40:00,14.679999999999998,9.3
2018-04-01 09:50:00,14.7,9.2
2018-04-01 10:00:00,14.64,9.7
2018-04-01 10:10:00,14.7,9.6
2018-04-01 10:20:00,14.699999999999998,9.4
2018-04-01 10:30:00,14.675,9.2
2018-04-01 10:40:00,14.7,9.4
2018-04-01 10:50:00,14.64,9.2
2018-04-01 11:00:00,14.88,9.2
2018-04-01 11:10:00,14.8,9.3
2018-04-01 11:20:00,14.94,9.3
2018-04-01 11:30:00,14.98,9.3
2018-04-01 11:40:00,14.96,9.5
2018-04-01 11:50:00,14.820000000000002,9.6
2018-04-01 12:00:00,14.84,9.8
2018-04-01 12:10:00,14.94,9.3
2018-04-01 12:20:00,15.12,9.3
2018-04-01 12:30:00,15.24,9.3
2018-04-01 12:40:00,15.34,9.5
2018-04-01 12:50:00,15.56,9.6
2018-04-01 13:00:00,15.72,9.4
2018-04-01 13:10:00,15.82,9.7
2018-04-01 13:20:00,15.98,9.7
2018-04-01 13:30:00,16.12,9.4
2018-04-01 13:40:00,15.96,9.7
2018-04-01 13:50:00,16.02,9.4
2018-04-01 14:00:00,15.98,9.2
2018-04-01 14:10:00,15.9,9.6
2018-04-01 14:20:00,15.84,9.8
2018-04-01 14:30:00,15.875,9.4
2018-04-01 14:40:00,15.94,9.3
2018-04-01 14:50:00,16.04,9.7
2018-04-01 15:00:00,16.2,9.7
2018-04-01 15:10:00,15.96,9.7
2018-04-01 15:20:00,16.14,9.4
2018-04-01 15:30:00,16.0,9.4
2018-04-01 15:40:00,15.820000000000002,9.6
2018-04-01 15:50:00,16.04,9.6
2018-04-01 16:00:00,15.98,9.5
2018-04-01 16:10:00,16.0,9.3
2018-04-01 16:20:00,15.919999999999998,9.8
2018-04-01 16:30:00,15.8,9.9
2018-04-01 16:40:00,15.9,9.6
2018-04-01 16:50:00,15.82,9.8
2018-04-01 17:00:00,15.76,9.1
2018-04-01 17:10:00,15.679999999999998,9.3
2018-04-01 17:20:00,15.679999999999998,9.3
2018-04-01 17:30:00,15.76,9.3
2018-04-01 17:40:00,15.74,10.0
2018-04-01 17:50:00,15.84,10.2
2018-04-01 18:00:00,15.68,10.9
2018-04-01 18:10:00,15.74,10.9
2018-04-01 18:20:00,15.66,10.6
2018-04-01 18:30:00,15.54,10.4
2018-04-01 18:40:00,15.580000000000002,11.9
2018-04-01 18:50:00,15.46,12.2
2018-04-01 19:00:00,15.419999999999998,10.5
2018-04-01 19:10:00,15.46,10.0
2018-04-01 19:20:00,15.48,10.4
2018-04-01 19:30:00,15.48,10.5
2018-04-01 19:40:00,15.4,10.0
2018-04-01 19:50:00,15.3,10.2
2018-04-01 20:00:00,15.2,10.2
2018-04-01 20:10:00,15.2,10.1
2018-04-01 20:20:00,15.320000000000002,9.7
2018-04-01 20:30:00,15.300000000000002,10.0
2018-04-01 20:40:00,15.35,9.6
2018-04-01 20:50:00,15.4,10.0
2018-04-01 21:00:00,15.419999999999998,11.7
2018-04-01 21:10:00,15.48,13.6
2018-04-01 21:20:00,15.580000000000002,12.8
2018-04-01 21:30:00,15.56,12.1
2018-04-01 21:40:00,15.5,12.0
2018-04-01 21:50:00,15.475,11.9
2018-04-01 22:00:00,15.46,12.3
2018-04-01 22:10:00,15.419999999999998,11.9
2018-04-01 22:20:00,15.38,11.9
2018-04-01 22:30:00,15.38,12.0
2018-04-01 22:40:00,15.4,12.3
2018-04-01 22:50:00,15.44,11.6
2018-04-01 23:00:00,15.419999999999998,12.3
2018-04-01 23:10:00,15.4,12.0
2018-04-01 23:20:00,15.419999999999998,11.8
2018-04-01 23:30:00,15.34,11.9
2018-04-01 23:40:00,15.4,12.0
2018-04-01 23:50:00,15.375,12.8
2018-04-02 00:00:00,15.4,12.2
2018-04-02 00:10:00,15.35,11.8
2018-04-02 00:20:00,15.375,12.6
2018-04-02 00:30:00,15.320000000000002,12.4
2018-04-02 00:40:00,15.34,11.9
2018-04-02 00:50:00,15.275,12.2
2018-04-02 01:00:00,15.275,11.8
2018-04-02 01:10:00,15.24,11.7
2018-04-02 01:20:00,15.2,11.5
2018-04-02 01:30:00,15.24,12.3
2018-04-02 01:40:00,15.2,12.0
2018-04-02 01:50:00,15.2,12.2
2018-04-02 02:00:00,15.175,12.2
2018-04-02 02:10:00,15.12,12.5
2018-04-02 02:20:00,15.025,12.3
2018-04-02 02:30:00,14.925,11.8
2018-04-02 02:40:00,14.919999999999998,12.0
2018-04-02 02:50:00,14.9,11.9
2018-04-02 03:00:00,14.9,11.5
2018-04-02 03:10:00,14.88,11.2
2018-04-02 03:20:00,14.9,12.1
2018-04-02 03:30:00,14.78,12.0
