12.1;8;0.7;3.4;11.5;7.8;0.6;3.1;13;8.6;0.8;3.8
11.9;7.9;0.7;3.4;11.5;7.8;0.6;3.2;13.1;8.7;0.8;3.8
12.1;7.9;0.6;3.6;11.5;7.7;0.5;3.2;13.6;8.3;0.6;4.6
12.7;8;0.6;4.2;12.3;7.8;0.6;3.9;13.5;8.5;0.7;4.6
12.1;7.9;0.6;3.6;11.4;7.7;0.6;3.1;13.3;8.2;0.7;4.4
12;7.9;0.6;3.4;11.5;7.6;0.6;3.2;13.4;9;0.7;3.8
12.2;8.1;0.6;3.5;11.8;7.8;0.6;3.3;12.9;8.6;1;3.8
12;7.9;0.7;3.5;11.7;7.8;0.6;3.3;13.1;8.6;0.8;3.8
12;8;0.6;3.4;11.4;7.7;0.6;3.1;13.6;9;1.5;3.8
12.2;8;0.8;3.4;11.7;7.8;0.6;3.1;13;8.5;1;3.8
12.1;7.8;0.9;3.4;11.7;7.7;0.8;3.2;13.4;8.7;1;3.8
12.2;8;0.8;3.4;11.8;7.7;0.7;3.2;13;8.8;0.9;3.8
12.3;8;0.9;3.4;12;7.8;0.8;3.1;13.3;8.8;1;3.8
12;7.9;0.7;3.5;11.4;7.8;0.5;3.2;12.6;8.2;0.9;3.8
12.2;8;0.6;3.5;11.8;7.8;0.6;3.3;13.4;8.9;0.7;3.9
12;8;0.6;3.4;11.4;7.8;0.6;3.1;13.4;8.9;1.2;3.9
11.9;7.8;0.7;3.5;11.4;7.6;0.6;3.1;12.8;8.3;0.8;3.8
12.1;7.9;0.6;3.6;11.6;7.6;0.6;3.4;13.7;9.2;0.7;3.9
12.2;8.1;0.6;3.5;11.9;7.9;0.6;3.4;13.5;9;0.8;3.8
11.8;7.9;0.6;3.2;11.4;7.8;0.6;3.1;12.6;8.4;0.8;3.8
12.2;8;0.7;3.5;11.7;7.8;0.6;3.3;13.3;8.7;0.8;3.8
12.2;8;0.6;3.6;11.8;7.8;0.6;3.3;13.1;8.7;0.7;3.9
12;7.8;0.7;3.5;11.6;7.6;0.6;3.3;12.6;8.2;0.8;3.8
11.9;7.9;0.6;3.4;11.6;7.6;0.5;3.2;12.6;8.2;0.6;3.8
11.9;7.9;0.6;3.4;11.5;7.8;0.5;3.1;13.3;8.8;1.2;3.8
12.2;7.9;0.8;3.5;11.7;7.7;0.6;3.3;13.6;8.9;1.8;3.9
12.5;8.1;0.9;3.5;11.8;7.8;0.8;3.3;13.5;8.8;1.8;3.8
12.2;8;0.8;3.3;11.8;7.8;0.8;3;13.3;9;0.9;3.8
12;7.8;0.9;3.3;11.6;7.6;0.8;3.1;13.1;8.4;1;3.8
12.1;7.9;0.7;3.5;11.8;7.7;0.6;3.3;12.8;8.6;1;3.8
12.1;8;0.6;3.6;11.7;7.8;0.6;3.2;13.2;8.7;0.6;3.9
12;7.9;0.6;3.5;11.5;7.8;0.6;3.2;13;8.5;0.7;3.8
